id,omission_A,addition_A,word_meaning_A,fluency_A,omission_B,addition_B,word_meaning_B,fluency_B,omission_C,addition_C,word_meaning_C,fluency_C,omission_D,addition_D,word_meaning_D,fluency_D
handbook-168,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4
handbook-169,1,0,1,4,1,1,1,3,0,1,0,4,0,0,0,4
handbook-170,1,0,1,5,0,0,0,3,1,1,1,4,0,0,0,3
handbook-171,0,0,0,3,0,0,0,3,1,1,1,4,0,0,0,3
handbook-172,1,1,1,4,0,0,0,3,1,0,0,3,0,0,1,4
handbook-173,0,0,0,3,0,0,0,3,0,0,0,3,1,0,0,3
handbook-174,1,1,1,5,1,1,1,5,1,0,1,4,1,0,0,3
handbook-175,1,0,0,4,1,0,0,5,1,1,1,5,0,0,0,3
handbook-176,0,0,0,4,1,0,1,4,1,0,0,4,1,1,1,3
handbook-177,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3
handbook-178,0,0,0,3,0,0,0,3,0,1,0,3,0,0,0,3
handbook-179,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-180,1,0,1,3,0,0,0,3,0,0,0,3,1,1,1,5
handbook-181,0,0,0,4,0,0,0,4,1,0,0,4,1,0,1,5
handbook-182,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,4
handbook-183,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,3
handbook-184,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-185,0,0,0,2,0,1,1,4,1,1,1,4,1,1,1,3
handbook-186,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,4
handbook-187,0,0,0,2,1,1,1,4,1,1,1,4,0,0,0,2
handbook-188,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4
handbook-189,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,2
handbook-190,0,0,0,3,0,0,0,3,1,0,0,3,0,1,1,4
handbook-191,1,0,0,4,0,0,0,4,0,0,0,1,0,0,0,3
handbook-192,1,1,1,5,1,0,1,5,0,0,0,1,1,1,1,5
handbook-194,1,1,1,5,0,0,0,3,1,1,1,5,1,1,1,4
handbook-195,1,1,1,4,1,1,1,5,1,1,1,4,1,1,1,5
handbook-196,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-197,0,0,0,3,0,0,1,3,0,1,0,3,0,1,1,4
handbook-200,0,0,0,3,1,1,1,4,1,0,1,3,0,0,0,2
handbook-201,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,2
handbook-202,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2
handbook-203,1,0,0,4,0,1,0,3,0,0,0,2,0,1,0,5
handbook-205,0,1,1,4,0,0,0,3,0,0,0,4,0,0,0,3
handbook-206,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-208,0,0,0,2,0,0,0,2,0,0,0,3,1,0,1,5
handbook-209,1,0,1,4,1,0,1,4,1,1,1,5,1,0,1,5
handbook-210,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,4
handbook-211,0,0,0,2,1,0,0,3,0,0,0,2,0,0,0,3
handbook-212,1,1,1,4,0,0,0,3,0,1,1,4,0,1,1,4
handbook-216,1,1,1,5,0,0,0,3,0,0,0,3,0,0,0,3
handbook-217,0,1,0,3,1,1,1,5,0,1,0,4,0,1,0,4
handbook-219,0,1,0,4,1,1,1,4,0,1,0,5,1,1,1,4
handbook-220,1,1,1,4,1,1,1,4,1,1,1,4,0,0,0,4
handbook-223,0,1,0,4,1,1,1,5,0,1,0,4,0,1,0,4
handbook-224,1,1,1,3,1,1,1,5,1,1,1,5,1,1,1,4
handbook-225,1,1,1,5,1,1,1,4,1,1,1,4,0,0,0,3
handbook-227,0,1,0,5,1,1,1,4,0,1,1,4,1,1,1,4
handbook-228,0,0,0,5,1,1,1,5,0,0,0,5,0,0,0,5
handbook-229,1,1,1,4,1,1,1,5,1,1,1,5,1,1,1,4
handbook-231,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,4
handbook-233,1,0,0,4,1,1,1,5,1,1,1,4,0,0,0,4
handbook-236,1,1,1,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-237,1,1,1,5,1,1,1,5,1,1,1,5,1,0,0,4
handbook-238,1,1,1,5,0,0,0,4,1,1,1,4,1,1,1,5
handbook-239,0,1,1,5,0,1,1,5,1,0,1,4,1,0,1,4
handbook-241,1,1,1,4,0,1,1,4,1,1,1,4,1,1,1,5
handbook-246,0,0,0,3,0,0,0,3,1,1,1,5,1,0,0,4
handbook-247,0,0,0,3,0,0,0,3,1,1,1,5,1,0,0,3
handbook-248,1,1,1,3,0,0,0,3,0,0,0,3,1,1,1,3
handbook-249,1,1,0,3,0,0,0,3,1,1,1,3,0,0,0,3
handbook-250,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
handbook-251,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2
handbook-252,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-253,0,0,0,3,0,0,0,3,1,0,1,5,0,1,0,5
handbook-254,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-255,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-256,1,1,1,5,1,0,1,3,0,0,0,3,1,0,0,3
handbook-257,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,3
handbook-258,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-259,0,0,0,3,0,1,0,3,0,1,0,3,0,1,0,3
handbook-260,1,0,0,3,1,1,1,5,1,0,0,3,1,1,1,4
handbook-261,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2
handbook-262,0,0,0,3,1,1,1,5,1,1,1,5,0,1,1,4
handbook-263,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-264,0,0,0,3,0,0,0,3,0,0,1,4,0,0,0,3
handbook-265,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,3
handbook-266,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,4
handbook-267,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-268,0,0,0,3,0,0,0,4,1,1,0,3,0,0,0,3
handbook-269,0,0,0,3,0,0,0,3,1,1,0,4,0,0,0,3
handbook-270,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-271,0,0,0,4,0,0,0,1,0,1,1,4,0,1,1,4
handbook-276,0,0,0,3,0,0,0,3,1,1,1,4,1,1,1,5
handbook-277,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,3
handbook-278,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2
handbook-283,1,0,1,3,0,0,0,3,0,0,0,3,0,0,0,1
handbook-290,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-291,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3
handbook-292,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,3
handbook-293,1,1,1,4,1,1,1,4,1,1,1,4,0,0,0,3
handbook-294,0,1,0,4,1,0,0,4,0,0,0,4,0,0,0,4
handbook-295,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-296,0,0,0,3,1,1,1,4,0,0,0,3,0,0,0,3
handbook-297,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-299,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-300,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-301,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-302,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-303,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-304,0,0,0,3,0,0,0,3,0,0,0,4,0,1,1,4
handbook-305,0,0,0,3,0,0,0,3,1,0,0,4,0,0,0,3
handbook-306,0,1,1,4,0,0,0,3,0,0,0,3,0,0,0,3
handbook-307,1,1,1,5,0,1,0,4,0,0,0,2,0,0,0,3
handbook-308,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
handbook-309,0,0,0,3,0,1,1,4,0,0,0,3,1,1,1,4
