id	omission_target	addition_target	word_meaning_target	fluency_target	omission_gpt	addition_gpt	word_meaning_gpt	fluency_gpt	omission_llama	addition_llama	word_meaning_llama	fluency_llama	omission_azure	addition_azure	word_meaning_azure	fluency_azure
handbook-053	0	0	0	4	1	1	1	5	0	0	0	3	1	1	1	5
handbook-054	1	1	1	5	1	1	1	4	1	1	1	2	1	0	0	5
handbook-055	0	0	0	5	0	0	0	5	0	0	0	3	0	0	0	3
handbook-056	1	1	1	5	0	1	0	5	0	1	0	4	0	1	0	5
handbook-057	1	1	1	4	1	1	1	5	1	1	1	3	1	1	0	5
handbook-058	1	1	1	5	1	1	1	5	1	1	1	5	1	1	0	1
handbook-060	1	1	0	3	1	1	0	3	1	1	1	3	1	1	0	5
handbook-061	0	1	0	3	0	1	0	4	0	1	0	3	0	1	0	3
handbook-062	1	1	0	4	1	0	0	4	1	0	0	3	1	0	0	1
handbook-064	0	1	0	1	0	1	0	3	0	1	0	5	0	1	0	2
handbook-068	1	1	0	4	1	0	0	4	0	1	0	5	1	0	0	4
handbook-069	1	1	1	3	1	1	0	4	1	1	0	3	1	1	0	3
handbook-071	0	0	0	1	0	0	0	1	1	1	1	3	0	0	0	1
handbook-072	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1
handbook-074	0	1	0	4	0	0	0	2	0	0	0	3	0	0	0	4
handbook-075	0	0	0	5	0	0	0	4	0	0	0	5	0	0	0	3
handbook-076	0	1	0	5	0	1	0	5	0	1	0	5	0	1	0	5
handbook-077	1	1	1	4	0	1	0	2	0	0	0	1	0	1	0	1
handbook-078	0	1	0	5	0	1	0	3	0	1	0	3	0	1	0	3
handbook-079	1	1	1	5	0	0	0	5	0	0	0	5	0	0	0	3
handbook-080	1	1	1	5	0	0	0	2	0	0	0	4	0	0	0	1
handbook-081	1	0	0	5	0	0	0	3	0	0	0	3	0	0	0	2
handbook-082	0	0	0	5	0	0	0	2	1	0	0	3	0	0	0	2
handbook-083	0	0	0	5	0	0	0	5	0	0	0	4	0	0	0	5
handbook-084	0	1	0	5	0	0	0	3	0	1	0	3	0	0	0	3
handbook-085	1	1	1	5	1	1	0	3	1	1	0	5	0	0	0	4
handbook-086	0	0	0	4	0	0	0	3	0	1	0	3	0	0	0	3
handbook-087	0	1	0	4	0	1	0	4	0	0	0	1	0	1	0	3
handbook-088	0	1	0	4	0	1	0	5	0	0	0	1	0	0	0	1
handbook-089	1	1	1	5	1	1	0	5	1	1	0	4	1	1	0	5
handbook-090	1	1	1	5	1	0	0	4	1	0	0	5	1	0	0	2
handbook-091	0	1	0	5	0	0	0	5	0	0	0	4	0	0	0	4
handbook-092	1	1	1	5	1	0	0	4	1	0	0	5	1	0	0	3
handbook-093	0	0	0	5	0	0	0	5	0	0	0	5	0	0	0	4
handbook-094	1	1	1	5	0	0	0	3	0	0	0	1	0	0	0	5
handbook-095	1	1	1	4	0	1	0	3	0	1	0	5	0	1	0	2
handbook-096	0	1	0	4	0	0	0	2	0	0	0	5	0	0	0	2
handbook-098	1	1	1	4	0	0	0	1	0	0	0	5	0	0	0	1
handbook-099	1	1	1	5	1	0	0	5	1	0	0	5	1	0	0	4
handbook-100	1	1	1	4	0	0	0	4	0	1	0	3	0	0	0	4
handbook-101	0	1	0	5	1	1	1	5	1	1	1	5	0	1	0	4
handbook-102	1	0	0	3	1	1	0	4	1	0	0	3	1	0	0	1
handbook-104	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	2
handbook-105	0	0	0	5	0	1	0	5	0	0	0	1	0	1	0	4
handbook-106	0	1	0	5	0	0	0	3	0	0	0	4	0	0	0	4
handbook-107	0	1	0	5	0	0	0	4	0	1	0	3	0	0	0	2
handbook-108	0	1	0	4	0	1	0	5	0	0	0	1	0	0	0	1
handbook-109	1	1	1	5	1	1	1	3	1	1	1	4	1	1	0	2
handbook-110	1	1	1	4	0	1	0	5	0	1	0	3	0	1	0	5
handbook-112	1	1	1	3	0	0	0	3	0	0	0	3	0	1	0	1
handbook-113	0	0	0	4	0	0	0	3	0	0	0	4	0	0	0	3
handbook-114	0	1	0	5	0	0	0	4	0	0	0	5	0	0	0	5
handbook-115	1	1	1	5	1	0	0	5	1	0	0	5	1	0	0	5
handbook-116	0	0	0	1	1	0	0	2	0	0	0	4	0	0	0	3
handbook-117	0	0	0	3	0	0	0	5	1	0	0	5	0	0	0	5
handbook-118	0	0	0	4	0	0	0	5	0	0	0	5	0	0	0	5
handbook-121	0	1	0	5	1	0	0	1	0	0	0	3	0	0	0	3
handbook-122	0	1	0	5	0	0	0	2	0	1	0	5	0	0	0	4
handbook-123	0	1	0	5	1	0	0	5	1	0	0	2	1	0	0	4
handbook-124	1	1	1	5	1	1	1	4	1	1	0	5	1	1	1	4
handbook-125	1	0	0	3	1	0	0	3	1	1	0	5	1	0	0	3
handbook-126	0	0	0	5	1	1	1	4	0	1	0	5	1	1	1	5
handbook-129	0	0	0	3	0	0	0	2	0	0	0	4	0	0	0	2
handbook-132	0	0	0	5	0	0	0	5	0	0	0	5	0	0	0	5
handbook-133	0	0	0	5	0	0	0	5	1	1	0	4	1	1	1	5
handbook-134	0	0	0	5	0	0	0	5	0	0	0	5	0	0	0	3
handbook-135	0	0	0	5	0	0	0	5	0	0	0	5	0	0	0	4
handbook-136	1	1	1	5	1	1	1	5	0	0	0	1	1	1	1	5
handbook-137	0	0	0	4	0	0	0	3	0	0	0	5	0	0	0	3
handbook-139	0	1	0	5	0	1	0	1	0	0	0	1	0	1	0	2
handbook-140	1	1	1	4	0	0	0	3	0	1	0	5	0	0	0	5
handbook-141	1	1	1	5	0	0	0	5	0	0	0	5	0	0	0	5
handbook-142	0	1	0	5	0	0	0	5	0	0	0	4	0	0	0	4
handbook-143	0	1	0	4	0	1	0	4	0	1	0	2	1	0	0	1
handbook-144	1	0	0	3	0	0	0	4	1	0	0	4	0	0	0	2
handbook-145	1	1	0	3	0	1	0	3	0	1	0	5	0	1	0	2
handbook-146	0	0	0	4	1	0	0	5	1	0	0	3	1	0	0	2
handbook-147	1	1	1	3	1	1	1	4	0	0	0	4	1	0	0	4
handbook-148	0	0	0	5	0	0	0	4	0	0	0	4	0	0	0	4
handbook-149	0	1	0	5	0	1	0	5	0	1	0	5	0	1	0	5
handbook-150	0	0	0	5	0	0	0	4	0	0	0	3	0	0	0	3
handbook-151	0	1	0	4	1	1	1	5	0	0	0	5	1	1	1	5
handbook-152	0	0	0	5	1	0	0	3	0	0	0	4	1	0	0	3
handbook-153	0	0	0	4	0	0	0	5	0	0	0	5	0	0	0	5
handbook-155	1	1	1	5	0	0	0	5	0	0	0	4	0	0	0	5
handbook-156	1	1	1	4	0	1	0	4	0	1	0	4	0	0	0	1
handbook-157	0	1	0	5	0	0	0	4	0	0	0	4	0	0	0	4
handbook-158	0	0	1	5	0	1	0	5	0	0	0	3	0	1	0	5
handbook-159	0	0	0	5	0	0	0	5	0	0	0	4	0	0	0	4
handbook-160	0	0	0	4	0	0	0	2	0	0	0	1	0	0	0	2
handbook-161	0	0	0	5	0	0	0	2	0	0	0	1	0	0	0	1
handbook-162	0	1	0	4	0	1	0	4	0	1	0	4	0	1	0	4
handbook-163	0	0	0	5	1	1	1	3	1	1	0	1	1	1	1	3
handbook-164	1	0	1	4	0	1	0	4	0	1	1	5	0	1	0	3
handbook-165	0	0	0	4	0	0	0	4	0	1	0	3	0	0	0	3
handbook-166	1	1	1	5	1	0	0	4	0	0	0	5	1	0	0	1
handbook-167	1	1	1	5	1	1	1	5	1	1	1	5	0	0	0	5
handbook-168	1	1	1	5	1	1	1	5	0	0	0	5	1	0	0	4
handbook-169	1	1	1	5	0	0	0	5	0	0	0	5	0	1	0	5
handbook-170	1	0	0	5	1	0	0	5	1	0	0	3	0	1	0	5
handbook-171	1	1	1	5	0	1	0	1	0	0	0	1	0	0	0	1
handbook-172	0	0	0	4	0	0	0	2	0	1	0	2	0	0	0	1
handbook-173	0	0	0	4	0	1	0	3	0	0	0	3	0	0	0	4
handbook-174	1	0	0	4	0	1	0	5	0	0	0	5	0	1	0	5
handbook-175	0	0	0	5	0	0	0	3	0	0	0	2	0	0	0	2
handbook-176	0	0	1	5	0	1	1	5	0	1	0	4	0	1	0	5
handbook-177	0	0	0	4	0	0	0	4	0	0	0	5	1	0	0	4
handbook-178	0	0	0	5	0	0	0	4	0	1	0	5	0	0	0	4
handbook-179	0	0	0	5	0	0	0	5	0	1	0	5	0	0	0	5
handbook-180	1	0	0	5	1	0	0	2	1	1	1	5	0	0	0	4
handbook-181	0	0	0	5	0	0	0	4	0	0	0	1	0	0	0	4
handbook-182	1	1	0	4	0	0	0	3	0	0	0	3	0	0	0	2
handbook-183	0	0	0	5	0	0	0	2	0	0	0	4	0	0	0	2
handbook-184	0	0	0	4	0	0	0	3	0	0	0	1	1	0	0	3
handbook-185	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	2
handbook-186	0	0	0	4	0	0	0	3	0	0	0	5	0	0	0	3
handbook-187	0	0	0	4	0	0	0	5	0	0	0	2	0	0	0	3
handbook-188	0	0	0	5	1	0	0	5	0	0	0	1	1	0	0	4
handbook-189	0	0	0	4	0	0	0	4	0	0	0	3	0	0	0	2
handbook-190	0	1	0	5	0	0	0	4	0	0	0	5	0	0	0	4
handbook-191	0	0	0	5	0	0	0	4	0	0	0	4	0	0	0	1
handbook-192	1	0	0	5	0	1	0	5	0	1	0	2	0	0	0	2
handbook-194	0	0	0	5	0	1	0	5	0	0	0	5	0	1	0	5
handbook-195	1	0	0	5	0	1	0	5	0	1	0	5	0	1	0	5
handbook-196	1	0	0	5	0	1	0	5	0	1	0	2	0	1	0	5
handbook-197	1	0	0	5	0	1	0	5	0	0	0	2	0	0	0	1
handbook-200	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	2
handbook-201	0	1	0	4	0	0	0	2	0	0	0	2	0	0	0	4
handbook-202	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	1
handbook-203	0	0	0	3	0	0	0	4	0	0	0	2	0	1	0	3
handbook-205	0	0	0	3	0	0	0	4	0	1	0	5	0	0	0	5
handbook-206	0	0	0	4	1	1	1	5	0	0	0	1	0	0	0	5
handbook-208	0	0	0	5	0	0	0	1	0	0	0	2	0	0	0	1
handbook-209	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	1
handbook-210	0	1	0	4	0	0	0	1	0	0	0	1	0	0	0	1
handbook-211	0	0	0	3	0	0	0	5	0	0	0	1	0	0	0	1
handbook-212	0	0	0	5	0	0	0	5	0	0	0	5	0	0	0	5
handbook-216	1	1	1	3	0	0	0	1	0	0	0	1	0	0	0	1
handbook-217	0	0	0	5	0	1	0	5	0	0	0	1	0	1	0	5
handbook-219	0	0	0	5	0	0	0	5	0	0	0	5	1	0	0	3
handbook-220	0	0	0	5	0	0	0	5	0	0	0	5	0	0	0	1
handbook-223	0	1	0	5	0	1	0	5	0	1	0	5	0	1	0	5
handbook-224	0	0	0	4	0	0	0	5	0	0	0	2	0	1	1	4
handbook-225	0	1	0	5	0	1	0	5	0	1	0	5	0	0	0	3
handbook-227	0	0	0	3	0	0	0	3	0	0	0	4	0	0	0	3
handbook-228	0	0	0	4	0	0	0	4	0	0	0	5	0	0	0	5
handbook-229	0	0	0	5	0	1	0	4	0	0	0	5	0	0	0	5
handbook-231	1	1	1	5	0	0	0	5	0	0	0	5	1	1	1	5
handbook-233	0	1	1	3	0	0	0	2	0	0	0	3	1	1	1	4
handbook-236	1	1	1	4	0	0	0	5	0	1	1	5	0	0	0	3
handbook-237	0	0	0	5	0	1	0	5	0	1	0	5	0	1	0	5
handbook-238	0	0	0	4	0	0	0	4	0	0	0	5	0	0	0	3
handbook-239	0	0	0	4	0	1	0	5	0	0	0	5	0	0	0	5
handbook-241	0	0	0	4	0	1	0	5	0	1	0	5	0	1	0	5
handbook-246	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	2
handbook-247	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	3
handbook-248	0	0	0	5	1	0	0	4	0	0	0	5	1	0	0	4
handbook-249	0	0	0	3	0	1	0	5	0	0	0	1	0	0	0	1
handbook-250	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1
handbook-251	0	0	0	4	0	0	0	5	0	0	0	2	0	0	0	3
handbook-252	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	2
handbook-253	0	0	0	5	0	0	0	5	0	0	0	1	0	0	0	5
handbook-254	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	1
handbook-255	0	0	0	3	0	0	0	3	0	0	0	1	0	0	0	1
handbook-256	0	0	0	3	0	0	0	3	0	0	0	4	0	0	0	3
handbook-257	0	1	0	4	0	0	0	3	0	0	0	3	0	1	0	5
handbook-258	1	0	0	4	1	0	0	4	0	0	0	3	1	0	0	3
handbook-259	0	1	0	4	0	0	0	4	0	0	0	3	0	0	0	2
handbook-260	1	1	1	5	0	1	0	3	0	0	0	1	0	1	0	2
handbook-261	0	0	0	4	0	1	0	5	0	0	0	1	0	0	0	3
handbook-262	0	0	0	4	0	0	0	4	0	0	0	2	0	0	0	3
handbook-263	0	0	0	2	0	0	0	3	0	0	0	4	0	0	0	1
handbook-264	0	0	0	5	0	0	0	5	0	0	0	3	0	0	0	1
handbook-265	0	0	0	4	0	0	0	4	0	0	0	2	0	0	0	1
handbook-266	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	1
handbook-267	0	0	0	3	0	0	0	4	0	0	0	1	0	0	0	1
handbook-268	0	0	0	4	0	0	0	4	0	0	0	2	0	0	0	5
handbook-269	0	0	0	2	0	0	0	3	0	0	0	3	0	0	0	1
handbook-270	0	0	0	2	0	0	0	2	0	0	0	3	0	0	0	1
handbook-271	0	0	0	5	0	0	0	4	0	0	0	1	0	0	0	3
handbook-276	1	0	0	5	0	0	0	1	0	0	0	1	0	0	0	5
handbook-277	1	1	1	5	0	0	0	1	0	0	0	2	0	0	0	3
handbook-278	0	0	0	2	0	0	0	4	0	0	0	5	0	0	0	1
handbook-283	0	0	0	5	0	0	0	1	0	0	0	2	0	0	0	1
handbook-290	0	0	0	4	0	0	0	5	0	0	0	3	0	0	0	3
handbook-291	0	0	0	4	0	0	0	3	0	0	0	1	0	0	0	3
handbook-292	0	0	0	4	0	0	0	3	0	0	0	1	0	0	0	1
handbook-293	1	1	1	5	0	0	0	3	0	0	0	3	1	1	1	5
handbook-294	0	0	0	3	0	0	0	4	0	0	0	1	0	0	0	4
handbook-295	0	0	0	4	0	0	0	1	0	0	0	3	0	0	0	4
handbook-296	1	1	1	4	0	0	0	1	0	0	0	1	0	0	0	1
handbook-297	0	0	0	4	0	0	0	3	0	0	0	4	0	0	0	1
handbook-299	0	0	0	5	0	0	0	4	0	0	0	2	0	0	0	2
handbook-300	0	0	0	4	0	0	0	4	0	0	0	3	0	0	0	1
handbook-301	0	0	0	4	0	0	0	3	0	0	0	2	0	0	0	1
handbook-302	0	0	0	2	0	0	0	3	0	0	0	3	0	0	0	1
handbook-303	0	0	0	3	0	0	0	5	0	0	0	4	0	0	0	4
handbook-304	0	0	0	4	0	0	0	4	0	0	0	1	0	0	0	3
handbook-305	0	0	0	3	0	0	0	3	0	0	0	2	0	0	0	1
handbook-306	0	0	0	4	0	0	0	2	0	0	0	2	0	0	0	3
handbook-307	0	0	0	4	0	0	0	5	0	0	0	3	0	0	0	1
handbook-308	0	0	0	4	0	0	0	1	0	0	0	3	0	0	0	2
handbook-309	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	2
