id	omission_target	addition_target	word_meaning_target	fluency_target	omission_gpt	addition_gpt	word_meaning_gpt	fluency_gpt	omission_llama	addition_llama	word_meaning_llama	fluency_llama	omission_azure	addition_azure	word_meaning_azure	fluency_azure
handbook-095	1	0	0	3	1	1	1	4	0	0	0	3	0	0	0	4
handbook-096	0	0	0	4	0	0	0	2	0	0	0	2	0	0	0	2
handbook-098	0	0	0	5	0	0	0	3	0	0	0	2	0	0	0	1
handbook-099	0	1	1	4	0	0	0	4	0	0	0	4	0	0	0	3
handbook-100	1	0	1	4	1	0	0	3	1	0	0	3	0	0	0	3
handbook-101	1	1	1	5	0	0	0	3	0	0	0	3	0	1	0	4
handbook-102	0	1	0	3	0	1	0	3	0	0	0	2	0	0	0	3
handbook-104	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-105	0	0	0	4	0	0	0	3	1	1	1	4	0	0	0	4
handbook-106	0	0	0	4	0	0	0	4	0	0	0	3	0	1	0	5
handbook-107	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-108	1	0	1	4	1	0	0	3	1	1	1	4	0	0	0	3
handbook-109	1	1	1	5	0	1	0	3	1	1	1	5	1	1	0	3
handbook-110	0	0	0	3	1	0	0	3	1	1	1	4	0	1	1	3
handbook-112	0	0	0	4	0	0	0	4	0	0	0	3	0	0	0	3
handbook-113	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	2
handbook-114	0	0	0	4	1	0	0	4	1	1	1	4	1	0	0	4
handbook-115	0	0	0	3	1	0	0	4	0	0	0	3	0	0	0	3
handbook-116	0	0	0	3	0	0	0	3	0	0	1	4	0	0	1	3
handbook-117	1	1	1	5	0	0	0	4	0	0	0	4	1	1	1	5
handbook-118	0	0	0	4	1	1	1	5	1	1	1	5	1	1	1	5
handbook-121	0	0	0	4	0	0	0	3	0	0	0	4	0	0	0	3
handbook-122	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-123	0	0	0	3	0	0	0	3	1	1	1	5	0	0	0	3
handbook-124	1	1	1	4	1	1	1	5	0	0	0	3	1	1	1	5
handbook-125	0	0	0	3	1	0	1	3	0	0	0	3	0	0	0	3
handbook-126	1	0	1	5	1	0	1	5	0	0	0	3	1	0	1	5
handbook-129	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	2
handbook-132	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-133	0	0	0	3	1	1	1	4	1	1	1	4	0	0	0	3
handbook-134	0	0	0	3	1	1	0	3	0	1	0	4	0	0	0	3
handbook-135	1	1	1	5	1	1	1	5	1	1	1	5	0	0	0	4
handbook-136	1	1	1	5	1	1	1	4	0	0	0	3	1	1	1	3
handbook-137	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-139	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-140	0	0	0	3	1	1	1	3	0	0	0	3	1	0	0	3
handbook-141	0	0	0	3	1	0	0	3	0	0	0	3	1	0	0	3
handbook-142	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-143	0	0	0	3	1	1	1	4	0	0	0	3	0	0	0	3
handbook-144	0	0	0	3	0	0	0	3	0	0	0	3	0	1	0	3
handbook-145	0	0	0	4	0	0	1	4	0	0	0	4	0	0	0	4
handbook-146	0	0	0	3	0	0	0	3	0	0	0	2	0	0	0	2
handbook-147	0	1	0	4	1	1	1	4	1	1	1	4	1	1	1	4
handbook-148	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-149	0	0	0	3	1	1	1	4	1	1	1	4	1	1	1	4
handbook-150	0	1	0	3	1	0	0	3	0	0	0	3	0	0	0	3
handbook-151	0	0	0	4	0	0	0	3	0	0	0	3	0	0	0	4
handbook-152	0	0	0	5	0	0	0	4	0	1	0	4	0	1	0	4
handbook-153	0	0	0	3	1	1	1	4	0	0	0	4	1	1	1	4
handbook-155	0	0	0	3	1	1	1	4	1	1	1	4	1	1	1	4
handbook-156	1	1	1	4	0	0	0	3	0	0	0	3	0	0	0	3
handbook-157	0	0	0	2	0	0	0	3	0	0	0	3	0	0	0	2
handbook-158	1	1	1	4	1	1	1	4	1	1	0	4	1	0	0	4
handbook-159	0	0	0	3	0	0	0	4	0	0	1	4	0	0	1	4
handbook-160	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-161	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-162	1	0	0	3	1	0	0	3	1	0	0	3	1	1	1	4
handbook-163	1	1	1	4	0	0	0	3	1	1	1	5	0	0	0	4
handbook-164	1	0	0	3	0	0	0	4	1	0	0	4	0	1	0	3
handbook-165	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	4
handbook-166	0	0	0	5	0	0	0	3	0	0	0	5	0	0	0	4
handbook-167	1	0	1	5	1	1	1	4	1	1	1	5	0	0	0	4
handbook-168	1	1	1	4	1	1	1	4	1	1	1	4	1	1	1	4
handbook-169	1	1	1	3	0	0	0	4	1	0	1	4	0	1	0	4
handbook-170	1	1	1	4	0	0	0	3	1	0	1	5	0	0	0	3
handbook-171	1	1	1	4	0	0	0	3	0	0	0	3	0	0	0	3
handbook-172	1	0	0	3	1	1	1	4	0	0	0	3	0	0	1	4
handbook-173	1	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-174	1	0	0	3	1	1	1	5	1	0	1	4	1	1	1	5
handbook-175	1	1	1	5	1	0	0	5	1	0	0	4	0	0	0	3
handbook-176	1	0	0	4	1	1	1	3	1	0	1	4	0	0	0	4
handbook-177	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	3
handbook-178	0	0	0	3	0	1	0	3	0	0	0	3	0	0	0	3
handbook-179	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-180	0	0	0	3	1	0	1	3	1	1	1	5	0	0	0	3
handbook-181	0	0	0	4	1	0	1	5	0	0	0	4	1	0	0	4
handbook-182	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	3
handbook-183	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	3
handbook-184	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-185	0	0	0	2	1	1	1	3	1	1	1	4	0	1	1	4
handbook-186	0	0	0	2	0	0	0	3	0	0	0	4	0	0	0	3
handbook-187	0	0	0	2	1	1	1	4	1	1	1	4	0	0	0	2
handbook-188	0	0	0	5	0	0	0	5	0	0	0	4	0	0	0	4
handbook-189	0	0	0	2	0	0	0	5	0	0	0	3	0	0	0	3
handbook-190	1	0	0	3	0	1	1	4	0	0	0	3	0	0	0	3
handbook-191	1	0	0	4	0	0	0	3	0	0	0	4	0	0	0	1
handbook-192	1	0	1	5	1	1	1	5	1	1	1	5	0	0	0	1
handbook-194	0	0	0	3	1	1	1	5	1	1	1	4	1	1	1	5
handbook-195	1	1	1	5	1	1	1	4	1	1	1	4	1	1	1	5
handbook-196	1	1	1	5	1	1	1	5	1	1	1	5	1	1	1	5
handbook-197	0	0	1	3	0	0	0	3	0	1	1	4	0	1	0	3
handbook-200	1	0	1	3	0	0	0	3	1	1	1	4	0	0	0	2
handbook-201	0	0	0	4	0	0	0	2	0	0	0	2	0	0	0	2
handbook-202	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	2
handbook-203	1	0	0	4	0	1	0	5	0	1	0	3	0	0	0	2
handbook-205	0	1	1	4	0	0	0	4	0	0	0	3	0	0	0	3
handbook-206	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-208	0	0	0	3	1	0	1	5	0	0	0	2	0	0	0	2
handbook-209	1	1	1	5	1	0	1	5	1	0	1	4	1	0	1	4
handbook-210	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	4
handbook-211	1	0	0	3	0	0	0	3	0	0	0	2	0	0	0	2
handbook-212	0	0	0	3	1	1	1	4	0	1	1	4	0	1	1	4
handbook-216	1	1	1	5	0	0	0	3	0	0	0	3	0	0	0	3
handbook-217	1	1	1	5	0	1	0	3	0	1	0	4	0	1	0	4
handbook-219	0	1	0	4	1	1	1	4	0	1	0	5	1	1	1	4
handbook-220	0	0	0	4	1	1	1	4	1	1	1	4	1	1	1	4
handbook-223	1	1	1	5	0	1	0	4	0	1	0	4	0	1	0	4
handbook-224	1	1	1	3	1	1	1	4	1	1	1	5	1	1	1	5
handbook-225	1	1	1	4	1	1	1	4	1	1	1	5	0	0	0	3
handbook-227	0	1	0	5	1	1	1	4	0	1	1	4	1	1	1	4
handbook-228	0	0	0	5	0	0	0	5	0	0	0	5	1	1	1	5
handbook-229	1	1	1	5	1	1	1	4	1	1	1	5	1	1	1	4
handbook-231	1	1	1	5	1	1	1	4	1	1	1	5	1	1	1	5
handbook-233	1	0	0	4	1	1	1	5	0	0	0	4	1	1	1	4
handbook-236	1	1	1	5	1	1	1	4	1	1	1	5	1	1	1	5
handbook-237	1	0	0	4	1	1	1	5	1	1	1	5	1	1	1	5
handbook-238	1	1	1	4	1	1	1	5	0	0	0	4	1	1	1	5
handbook-239	0	1	1	5	1	0	1	4	1	0	1	4	0	1	1	5
handbook-241	1	1	1	5	1	1	1	4	1	1	1	4	0	1	1	4
handbook-246	1	0	0	4	0	0	0	3	1	1	1	5	0	0	0	3
handbook-247	1	0	0	3	1	1	1	5	0	0	0	3	0	0	0	3
handbook-248	0	0	0	3	1	1	1	3	0	0	0	3	1	1	1	3
handbook-249	1	1	1	3	0	0	0	3	0	0	0	3	1	1	0	3
handbook-250	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	2
handbook-251	0	0	0	1	0	0	0	3	0	0	0	2	0	0	0	2
handbook-252	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-253	0	1	0	5	1	0	1	5	0	0	0	3	0	0	0	3
handbook-254	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-255	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-256	1	1	1	5	1	0	1	3	0	0	0	3	1	0	0	3
handbook-257	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	3
handbook-258	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-259	0	0	0	3	0	1	0	3	0	1	0	3	0	1	0	3
handbook-260	1	0	0	3	1	1	1	5	1	0	0	3	1	1	1	4
handbook-261	0	0	0	2	0	0	0	3	0	0	0	2	0	0	0	3
handbook-262	0	0	0	3	1	1	1	5	1	1	1	5	0	1	1	4
handbook-263	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-264	0	0	1	4	0	0	0	3	0	0	0	3	0	0	0	3
handbook-265	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	1
handbook-266	0	0	0	3	0	0	0	3	0	0	0	4	0	0	0	3
handbook-267	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-268	1	1	0	3	0	0	0	4	0	0	0	3	0	0	0	3
handbook-269	1	1	0	4	0	0	0	3	0	0	0	3	0	0	0	3
handbook-270	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-271	0	1	1	4	0	0	0	4	0	1	1	4	0	0	0	1
handbook-276	0	0	0	3	1	1	1	4	1	1	1	5	0	0	0	3
handbook-277	0	0	0	2	0	0	0	2	0	1	0	3	0	0	0	2
handbook-278	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	1
handbook-283	0	0	0	3	1	0	1	3	0	0	0	1	0	0	0	3
handbook-290	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-291	0	0	0	3	0	0	0	3	0	0	0	4	0	0	0	3
handbook-292	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	3
handbook-293	1	1	1	4	0	0	0	3	1	1	1	4	1	1	1	4
handbook-294	1	0	0	4	0	1	0	4	0	0	0	4	0	0	0	4
handbook-295	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-296	0	0	0	3	1	1	1	4	0	0	0	3	0	0	0	3
handbook-297	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-299	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-300	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-301	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-302	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-303	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-304	0	0	0	3	0	0	0	3	0	1	1	4	0	0	0	4
handbook-305	0	0	0	3	0	0	0	3	1	0	0	4	0	0	0	3
handbook-306	0	0	0	3	0	0	0	3	0	1	1	4	0	0	0	3
handbook-307	0	1	0	4	1	1	1	5	0	0	0	3	0	0	0	2
handbook-308	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-309	1	1	1	4	0	0	0	3	0	1	1	4	0	0	0	3
