id,omission_target,addition_target,word_meaning_target,fluency_target,omission_gpt,addition_gpt,word_meaning_gpt,fluency_gpt,omission_llama,addition_llama,word_meaning_llama,fluency_llama,omission_azure,addition_azure,word_meaning_azure,fluency_azure
handbook-142,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.5,0.75
handbook-143,1,1,0.25,0.75,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.25,0.5
handbook-144,1,1,0.5,0.75,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-145,1,0,0.5,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-146,0,1,0.25,0.75,1,1,1.0,1.0,1,1,0.5,0.75,1,1,0.5,0.75
handbook-147,1,1,0.25,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-148,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.25,0.25,1,1,0.75,1.0
handbook-149,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-150,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.5,0.75
handbook-151,0,1,0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.75
handbook-152,0,0,0.0,0.0,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-153,0,0,0.25,0.5,1,1,0.75,1.0,1,1,0.75,1.0,1,1,1.0,1.0
handbook-155,1,1,0.75,1.0,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-156,1,1,1.0,1.0,1,0,0.5,0.75,1,0,0.25,0.5,1,1,1.0,1.0
handbook-157,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-158,1,0,0.25,0.75,1,1,0.75,0.75,1,1,1.0,1.0,1,0,0.75,0.75
handbook-159,1,0,0.25,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-160,1,1,1.0,1.0,1,1,1.0,0.75,1,1,1.0,0.75,1,1,0.75,0.75
handbook-161,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.75,1.0,1,0,0.5,0.75
handbook-162,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.25,0.5,1,1,0.75,0.75
handbook-163,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.75,1.0,1,1,1.0,1.0
handbook-164,1,1,1.0,1.0,1,1,0.5,1.0,1,1,0.5,1.0,1,1,0.75,1.0
handbook-165,1,1,1.0,1.0,1,1,0.75,1.0,1,0,1.0,1.0,1,1,0.75,0.75
handbook-166,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,1.0,1,1,0.5,0.75
handbook-167,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,0,1,0.0,1.0
handbook-168,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.75
handbook-169,1,1,0.25,0.75,1,1,0.5,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-170,1,1,0.75,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,1,0.75,1.0
handbook-171,1,1,0.75,0.75,1,1,1.0,1.0,1,0,0.5,0.75,1,0,0.25,0.5
handbook-172,1,0,0.25,0.75,1,1,0.75,1.0,1,1,0.75,1.0,1,1,1.0,1.0
handbook-173,1,1,0.5,1.0,1,1,0.75,1.0,1,1,0.75,0.75,1,1,1.0,0.75
handbook-174,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-175,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.5,0.5
handbook-176,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,1.0
handbook-177,1,1,0.5,0.75,1,1,1.0,0.75,1,1,0.25,0.75,1,1,1.0,1.0
handbook-178,1,0,0.25,0.5,1,1,1.0,1.0,1,1,0.5,0.75,1,1,0.75,0.75
handbook-179,0,0,0.0,0.0,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-180,1,0,0.75,1.0,1,0,0.5,0.75,1,0,0.75,1.0,1,0,1.0,1.0
handbook-181,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-182,1,1,0.75,0.75,1,1,0.5,0.5,1,1,0.5,0.75,1,1,1.0,1.0
handbook-183,1,1,0.75,0.75,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.5,0.75
handbook-184,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.5,0.75,1,1,0.25,0.75
handbook-185,1,1,0.75,1.0,1,1,1.0,1.0,1,0,0.25,0.5,1,1,1.0,1.0
handbook-186,1,1,1.0,1.0,1,1,0.5,0.75,0,1,0.25,0.5,1,1,0.75,1.0
handbook-187,1,0,0.25,0.5,1,1,1.0,1.0,1,0,0.25,0.75,1,1,0.75,1.0
handbook-188,0,1,0.25,1.0,1,1,0.75,0.75,1,0,0.0,0.25,1,1,1.0,1.0
handbook-189,1,0,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.25,0.75
handbook-190,1,1,1.0,1.0,1,0,0.5,0.75,1,0,0.75,1.0,1,0,1.0,1.0
handbook-191,0,1,0.25,0.5,1,1,1.0,1.0,1,1,0.75,0.75,0,0,0.0,0.25
handbook-192,0,0,0.5,0.75,0,0,0.25,0.5,0,0,0.0,0.75,0,0,0.0,0.5
handbook-194,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.25,1.0
handbook-195,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0,1,0,1.0,1.0
handbook-196,1,0,0.5,0.75,0,1,0.75,1.0,0,1,1.0,1.0,1,1,1.0,1.0
handbook-197,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.5,0.75
handbook-200,1,0,0.25,0.75,1,0,0.5,0.75,1,0,0.5,0.5,1,0,0.0,0.5
handbook-201,1,1,0.5,0.75,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.75,1.0
handbook-202,0,1,0.25,0.75,1,1,1.0,1.0,1,1,0.25,0.75,1,1,0.5,0.75
handbook-203,1,0,0.5,0.75,1,0,0.75,1.0,1,0,0.75,0.75,1,0,0.25,0.5
handbook-205,0,1,0.25,0.75,0,1,0.5,0.75,1,1,0.75,1.0,1,1,0.25,0.75
handbook-206,1,0,0.5,0.75,1,0,0.5,0.75,1,1,1.0,1.0,0,0,0.25,0.5
handbook-208,1,1,0.75,0.75,1,1,1.0,1.0,0,0,0.0,0.0,1,0,0.0,0.5
handbook-209,0,0,0.5,0.75,0,1,0.25,0.5,0,1,0.25,0.5,0,1,0.25,0.5
handbook-210,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.25,0.5
handbook-211,1,1,0.0,0.75,1,1,0.75,1.0,1,1,0.25,0.75,1,1,0.25,0.75
handbook-212,1,1,0.75,1.0,1,1,1.0,1.0,0,1,0.5,1.0,1,1,0.25,0.75
handbook-216,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.5,0.75
handbook-217,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.5,1.0
handbook-219,1,1,1.0,1.0,1,1,1.0,0.75,1,1,1.0,1.0,1,1,0.5,0.5
handbook-220,1,1,0.75,1.0,0,1,0.25,0.5,1,1,1.0,1.0,0,1,0.5,0.75
handbook-223,0,1,0.5,0.5,1,1,1.0,1.0,1,0,0.0,0.25,1,1,0.5,0.75
handbook-224,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.75,0.75
handbook-225,1,1,0.75,1.0,1,1,0.25,0.75,1,1,1.0,1.0,1,1,1.0,1.0
handbook-227,1,1,0.25,0.75,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-228,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-229,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.25,0.75,1,1,0.5,1.0
handbook-231,1,1,0.75,0.75,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75
handbook-233,1,0,0.5,0.75,1,1,1.0,1.0,1,0,0.5,0.75,1,1,0.75,1.0
handbook-236,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.5,0.5
handbook-237,0,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,1.0,1.0
handbook-238,1,1,0.75,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.75
handbook-239,1,0,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-241,0,0,0.0,0.25,1,0,0.5,0.75,1,1,1.0,1.0,1,1,0.75,1.0
handbook-246,1,1,0.75,0.75,1,1,1.0,1.0,0,1,0.0,0.0,1,1,0.5,0.25
handbook-247,1,1,0.25,0.5,1,1,1.0,0.75,0,1,0.75,0.25,1,1,0.5,0.75
handbook-248,0,1,0.25,0.5,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.75
handbook-249,0,1,0.5,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.75
handbook-250,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.75,1,1,0.75,0.75
handbook-251,1,0,0.5,0.75,1,0,0.25,0.75,1,0,1.0,1.0,1,0,1.0,1.0
handbook-252,1,1,1.0,0.75,1,1,1.0,1.0,1,1,1.0,0.75,1,1,0.0,0.75
handbook-253,0,1,0.5,0.75,1,1,0.75,1.0,0,1,0.0,0.25,1,1,1.0,1.0
handbook-254,1,1,0.75,0.75,1,1,1.0,1.0,1,0,0.5,0.5,1,0,0.5,0.75
handbook-255,1,1,0.5,0.5,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.0,0.5
handbook-256,1,1,1.0,1.0,1,1,1.0,1.0,0,1,0.25,0.25,1,1,1.0,1.0
handbook-257,1,1,1.0,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-258,0,0,0.0,0.5,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75
handbook-259,0,0,0.25,0.5,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.75,0.75
handbook-260,1,1,1.0,0.75,1,1,0.75,0.75,1,1,0.5,0.75,1,1,1.0,0.75
handbook-261,1,1,0.75,0.75,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.75,1.0
handbook-262,0,1,0.75,0.75,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-263,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.5,0.75,0,0,0.25,0.5
handbook-264,1,1,0.75,0.75,1,1,1.0,1.0,0,1,0.0,0.25,1,1,0.75,0.75
handbook-265,1,1,1.0,1.0,1,1,1.0,1.0,0,1,0.25,0.25,1,0,0.5,0.5
handbook-266,0,0,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-267,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.75,1,1,0.25,0.75
handbook-268,1,1,0.5,1.0,0,1,0.5,1.0,0,0,0.25,1.0,0,1,0.75,1.0
handbook-269,0,1,0.75,0.75,0,1,1.0,1.0,0,1,0.5,0.75,0,1,0.0,0.5
handbook-270,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,0,0.25,0.75
handbook-271,1,1,0.5,0.75,1,1,0.5,0.75,1,1,0.75,0.75,1,1,0.25,0.75
handbook-276,1,1,1.0,1.0,1,1,0.5,1.0,1,0,0.25,0.75,1,0,0.0,0.75
handbook-277,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0,1,0,0.25,0.75
handbook-278,0,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.75,0.75
handbook-283,1,1,0.25,0.5,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.5,0.75
handbook-290,1,1,0.5,0.75,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,1.0
handbook-291,1,1,0.5,0.5,1,1,0.5,0.75,1,1,0.75,0.75,1,1,1.0,1.0
handbook-292,1,0,0.25,0.5,1,0,0.75,0.75,1,0,0.25,0.5,1,0,0.5,0.5
handbook-293,0,1,0.5,0.5,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-294,1,0,0.75,0.75,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-295,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-296,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.5,0.75
handbook-297,1,1,0.5,0.75,1,1,0.75,0.75,1,1,1.0,1.0,1,0,0.0,0.5
handbook-299,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.25,0.75
handbook-300,1,1,0.75,0.75,1,1,1.0,1.0,1,0,0.25,0.5,1,1,0.5,0.75
handbook-301,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,1.0,1.0
handbook-302,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.5,0.75,1,1,0.5,0.75
handbook-303,0,1,0.5,0.5,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-304,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.75,0.75,0,0,0.25,0.5
handbook-305,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,1.0,0,1,0.25,0.5
handbook-306,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.75,0.75
handbook-307,1,1,1.0,1.0,1,1,1.0,0.75,1,1,1.0,1.0,1,1,0.75,0.75
handbook-308,1,1,0.5,0.75,1,1,0.75,0.75,1,1,1.0,1.0,1,1,0.75,0.75
handbook-309,1,0,0.25,0.75,1,0,0.5,0.75,1,1,1.0,1.0,1,0,0.5,0.75
