id	omission_target	addition_target	word_meaning_target	fluency_target	omission_gpt	addition_gpt	word_meaning_gpt	fluency_gpt	omission_llama	addition_llama	word_meaning_llama	fluency_llama	omission_azure	addition_azure	word_meaning_azure	fluency_azure
handbook-069	0	1	1	3	1	1	1	4	1	1	1	4	0	1	1	4
handbook-071	1	0	0	5	1	1	1	5	1	1	1	5	1	1	0	5
handbook-072	0	0	0	3	1	1	1	5	0	0	0	2	1	1	1	4
handbook-074	1	1	0	5	1	0	0	5	1	0	0	5	1	1	1	5
handbook-075	1	0	0	4	1	1	1	5	1	0	0	3	1	1	1	4
handbook-076	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	4
handbook-077	1	1	1	5	0	1	1	3	0	0	0	2	0	1	0	2
handbook-078	1	1	0	5	0	0	0	3	0	0	0	3	0	0	0	3
handbook-079	1	1	1	5	0	0	0	1	0	0	0	1	0	1	0	1
handbook-080	1	1	1	5	0	0	0	2	0	0	0	2	0	0	0	2
handbook-081	1	1	1	5	0	0	0	2	0	0	0	2	0	0	0	1
handbook-082	0	0	0	5	0	0	0	4	0	0	0	4	0	0	0	4
handbook-083	1	1	1	4	0	0	0	3	0	0	0	3	0	0	0	3
handbook-084	1	1	1	5	1	1	0	4	0	0	0	4	0	0	0	3
handbook-085	1	1	1	5	1	1	1	5	1	1	1	5	0	1	0	4
handbook-086	1	0	0	4	0	1	1	3	1	1	1	4	0	0	1	4
handbook-087	1	1	1	5	1	1	1	4	0	0	0	2	0	1	1	3
handbook-088	1	1	1	4	1	1	1	4	0	1	0	2	0	0	0	4
handbook-089	1	1	1	5	1	1	1	2	1	1	0	4	0	1	0	3
handbook-090	1	1	1	5	0	0	0	3	0	0	0	3	0	0	0	2
handbook-091	1	1	1	4	1	1	1	5	0	0	0	4	0	0	0	4
handbook-092	1	1	1	5	1	1	1	4	1	1	1	4	0	0	0	3
handbook-093	1	1	1	3	1	0	0	4	0	0	0	4	1	0	0	4
handbook-094	1	1	1	5	0	0	0	3	0	0	0	1	0	0	0	3
handbook-095	1	1	1	4	1	1	0	4	1	1	1	4	0	0	0	3
handbook-096	1	1	1	5	0	1	0	3	0	0	0	3	0	0	0	2
handbook-098	1	1	1	5	0	0	0	2	0	0	0	2	0	0	0	2
handbook-099	1	1	1	5	1	1	0	4	0	0	0	3	1	1	0	4
handbook-100	1	1	1	4	1	1	1	5	0	0	0	3	1	1	1	5
handbook-101	1	1	1	5	1	1	1	5	1	1	1	5	0	1	0	3
handbook-102	0	0	0	2	1	1	1	5	1	1	1	5	0	0	0	2
handbook-104	0	0	0	3	0	1	1	5	1	0	1	5	1	1	0	4
handbook-105	0	0	0	3	1	1	1	5	0	0	0	2	1	1	1	5
handbook-106	0	1	0	1	1	1	1	4	1	1	1	4	0	1	0	3
handbook-107	1	1	1	5	1	1	1	5	1	1	1	5	1	0	0	5
handbook-108	1	1	1	4	1	1	1	5	1	1	0	4	0	1	0	3
handbook-109	1	1	1	5	1	1	0	5	1	1	1	5	1	1	0	3
handbook-110	1	1	1	5	0	0	0	4	0	0	0	4	0	1	0	5
handbook-112	1	1	1	4	0	0	0	3	0	0	0	3	0	0	0	3
handbook-113	0	0	0	2	0	0	0	3	0	0	0	3	0	0	0	4
handbook-114	1	1	1	5	0	0	0	3	0	0	0	3	0	0	0	3
handbook-115	1	1	1	5	1	1	1	4	0	0	0	2	0	0	0	2
handbook-116	1	1	1	3	1	1	0	4	1	1	0	4	0	1	0	4
handbook-117	0	0	0	4	1	1	1	5	1	0	1	4	1	1	0	4
handbook-118	0	0	0	5	0	0	0	5	1	1	1	5	1	1	1	5
handbook-121	0	0	0	4	1	1	0	3	0	0	0	3	1	1	0	3
handbook-122	0	1	0	3	0	0	0	3	1	1	1	4	0	0	0	3
handbook-123	1	1	1	4	1	1	1	5	0	0	0	3	0	0	0	3
handbook-124	1	1	1	5	1	1	1	5	0	0	0	4	1	1	1	5
handbook-125	0	0	1	4	1	1	1	5	0	0	0	4	1	1	1	5
handbook-126	0	0	0	5	1	1	1	4	0	1	0	4	1	1	1	5
handbook-129	0	0	0	3	0	0	0	4	0	0	0	4	0	0	0	4
handbook-132	0	0	0	3	0	0	0	3	0	0	0	2	0	0	0	3
handbook-133	0	0	0	4	0	0	0	4	1	1	1	5	1	1	1	5
handbook-134	0	1	0	3	1	1	1	5	1	1	1	5	1	1	0	4
handbook-135	1	1	0	4	1	1	1	5	0	0	0	5	1	1	0	4
handbook-136	1	1	1	5	1	1	1	5	0	0	0	4	1	1	1	5
handbook-137	1	1	1	4	0	1	0	3	0	0	0	2	0	0	0	3
handbook-139	0	1	0	3	1	1	1	5	0	0	0	1	1	1	1	4
handbook-140	1	1	1	5	0	1	0	5	0	1	0	5	0	1	0	5
handbook-141	1	1	1	5	0	0	0	5	0	0	0	5	0	0	0	5
handbook-142	1	1	0	4	0	0	0	3	0	0	0	4	0	0	0	3
handbook-143	1	0	1	4	1	1	1	5	1	1	0	3	0	0	0	4
handbook-144	0	1	0	5	0	1	0	5	1	1	1	5	1	1	1	5
handbook-145	1	1	1	3	1	0	1	4	1	1	1	5	1	1	0	4
handbook-146	0	0	0	3	0	0	0	4	0	0	0	4	0	0	0	4
handbook-147	0	0	0	3	1	1	1	5	1	1	0	5	1	1	1	5
handbook-148	0	1	1	4	0	0	0	3	0	1	0	4	0	0	0	3
handbook-149	0	0	0	4	1	1	1	5	0	0	0	4	1	1	1	5
handbook-150	0	1	1	5	0	1	1	4	0	0	0	3	0	1	1	4
handbook-151	0	0	0	2	1	1	1	5	0	0	0	3	1	1	0	4
handbook-152	0	0	0	3	1	1	1	5	1	1	1	4	1	1	1	4
handbook-153	1	0	0	3	1	1	1	5	1	1	1	5	0	1	0	4
handbook-155	1	1	1	5	1	0	1	5	0	0	0	5	0	0	0	5
handbook-156	1	1	1	5	1	1	1	5	0	1	1	4	0	1	0	4
handbook-157	1	1	1	5	0	0	0	4	0	0	0	4	1	0	0	4
handbook-158	1	1	1	5	1	1	0	4	0	1	0	4	0	1	0	4
handbook-159	1	0	0	4	1	1	1	5	1	1	1	5	0	1	0	5
handbook-160	1	1	1	5	1	1	1	5	0	0	0	4	1	1	1	4
handbook-161	1	1	1	5	1	1	1	4	0	0	0	2	0	1	0	3
handbook-162	1	1	1	5	1	0	0	4	1	1	1	5	1	1	1	5
handbook-163	0	1	0	4	1	1	1	5	1	0	1	4	1	1	1	5
handbook-164	1	1	1	5	1	0	0	5	1	1	1	5	1	0	1	5
handbook-165	1	1	1	4	1	1	1	5	0	0	0	3	0	0	1	3
handbook-166	1	1	1	5	0	0	0	4	0	0	0	4	0	0	0	4
handbook-167	1	1	1	5	1	1	1	5	1	1	1	5	0	0	0	4
handbook-168	1	1	1	5	1	1	1	5	0	1	1	5	1	1	1	5
handbook-169	1	1	0	5	0	0	0	1	0	0	0	4	1	1	1	5
handbook-170	1	1	1	5	0	0	0	2	0	0	0	1	1	1	1	4
handbook-171	1	1	1	4	0	0	0	2	0	0	0	3	0	0	0	3
handbook-172	0	1	0	4	1	1	0	4	1	1	0	3	0	1	0	3
handbook-173	0	1	1	4	0	0	0	2	0	0	0	2	1	1	0	4
handbook-174	1	1	1	5	1	1	1	5	1	1	0	4	0	0	0	4
handbook-175	1	1	1	4	1	1	1	4	1	0	0	4	1	1	1	5
handbook-176	0	0	0	3	0	1	1	5	0	1	1	5	0	0	0	5
handbook-177	1	0	1	3	0	0	0	3	0	1	1	5	0	0	0	3
handbook-178	1	1	1	5	0	1	0	5	1	1	1	5	0	0	0	5
handbook-179	0	0	1	5	0	1	1	5	0	1	1	5	0	1	0	5
handbook-180	1	0	1	4	1	1	1	5	1	1	1	5	1	1	0	5
handbook-181	1	1	1	5	1	1	1	5	0	0	0	3	1	1	1	5
handbook-182	1	1	1	4	0	0	1	3	0	0	0	2	0	0	0	3
handbook-183	1	1	1	5	0	0	0	4	0	0	0	4	0	0	0	4
handbook-184	0	0	0	3	1	1	1	5	0	0	0	3	0	0	0	3
handbook-185	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3
handbook-186	0	0	0	4	1	1	0	4	1	1	0	4	0	0	0	3
handbook-187	0	0	0	3	1	1	1	4	1	0	0	4	1	1	0	4
handbook-188	0	1	1	4	1	0	1	4	0	0	0	3	0	0	0	3
handbook-189	1	1	1	5	1	1	0	4	1	1	0	3	1	1	0	4
handbook-190	1	1	0	5	0	0	0	5	1	1	0	5	0	0	0	3
handbook-191	1	1	1	4	1	1	1	4	1	1	1	3	0	0	0	1
handbook-192	1	1	1	5	0	1	0	4	0	0	0	3	0	0	0	1
handbook-194	0	0	0	4	1	1	0	4	1	1	0	4	0	0	1	4
handbook-195	0	0	0	4	1	1	1	5	1	1	1	5	1	1	1	4
handbook-196	1	1	1	5	0	1	0	4	0	0	0	1	0	1	0	3
handbook-197	1	1	1	4	0	1	0	3	0	1	0	3	0	1	0	3
handbook-200	1	1	1	5	0	1	1	4	0	1	1	4	0	0	0	3
handbook-201	0	0	0	4	0	0	0	4	0	0	0	5	0	0	0	4
handbook-202	0	1	0	3	1	1	1	4	1	1	0	3	1	0	0	3
handbook-203	1	0	0	5	1	1	1	5	0	1	0	5	0	1	1	4
handbook-205	1	1	1	5	0	0	0	3	1	1	0	4	0	0	0	3
handbook-206	0	0	0	3	1	1	1	5	1	0	0	3	0	0	0	3
handbook-208	1	1	0	3	1	0	0	1	0	0	1	4	0	0	0	3
handbook-209	0	0	0	2	1	1	1	3	0	0	0	2	0	0	0	2
handbook-210	1	0	0	3	1	0	0	1	0	0	0	2	0	0	0	2
handbook-211	1	1	1	4	0	0	0	1	0	0	0	3	1	1	0	4
handbook-212	0	1	0	4	1	1	1	4	0	1	0	4	0	0	0	3
handbook-216	1	1	1	4	1	0	0	2	1	0	0	3	1	0	0	3
handbook-217	1	1	1	5	0	1	0	5	0	1	0	5	1	1	1	5
handbook-219	1	0	0	4	1	1	1	5	1	1	1	5	1	1	1	4
handbook-220	1	1	0	4	1	1	0	5	1	1	1	4	0	0	0	3
handbook-223	1	1	1	4	0	0	0	3	0	0	0	3	0	1	0	3
handbook-224	1	1	1	5	1	1	0	5	0	0	0	3	1	1	0	5
handbook-225	1	1	1	4	1	1	1	4	1	1	1	4	1	1	0	4
handbook-227	1	1	1	5	1	1	1	4	0	1	0	5	1	1	0	5
handbook-228	0	1	0	5	0	1	0	4	0	1	0	5	0	1	0	5
handbook-229	1	1	1	5	1	1	1	5	0	0	0	4	0	1	0	5
handbook-231	1	1	1	5	0	0	1	4	0	0	0	4	1	1	1	5
handbook-233	1	1	1	4	1	0	0	4	1	0	1	4	1	1	1	5
handbook-236	1	1	1	4	1	0	0	5	0	1	0	4	1	1	1	4
handbook-237	1	1	1	5	1	1	1	5	0	1	1	4	0	1	1	4
handbook-238	1	1	1	5	1	1	1	5	1	1	1	5	1	1	1	5
handbook-239	1	1	1	5	0	1	0	3	0	0	0	2	1	1	0	4
handbook-241	1	1	1	5	1	1	0	4	0	0	0	2	0	1	0	5
handbook-246	1	1	1	4	0	0	1	3	0	0	0	3	0	1	0	3
handbook-247	1	0	1	2	0	0	0	3	0	0	0	4	0	0	0	3
handbook-248	0	1	1	4	1	1	1	5	0	0	0	3	0	1	1	4
handbook-249	1	1	1	5	1	1	1	5	1	1	1	4	0	1	0	3
handbook-250	1	1	0	3	1	1	1	4	1	1	0	3	1	1	0	3
handbook-251	1	1	1	3	1	1	1	4	0	0	0	3	1	1	1	3
handbook-252	1	1	1	3	1	1	1	3	1	1	1	3	1	1	0	2
handbook-253	0	0	0	3	1	1	1	4	0	0	0	1	1	1	1	4
handbook-254	1	1	1	5	0	0	0	4	0	1	0	3	1	0	0	3
handbook-255	0	0	0	3	1	1	1	4	0	0	0	1	0	0	0	2
handbook-256	1	1	1	4	1	1	0	5	0	0	1	4	1	1	0	5
handbook-257	1	1	1	5	1	1	1	5	0	0	0	4	0	0	1	4
handbook-258	0	0	0	3	1	1	1	5	1	1	1	5	1	0	1	5
handbook-259	0	1	0	3	1	1	1	5	0	0	0	3	1	1	1	4
handbook-260	1	1	1	5	1	1	1	4	0	0	0	4	1	1	0	4
handbook-261	0	1	0	3	1	1	1	4	0	0	0	2	0	1	1	4
handbook-262	1	1	0	3	1	1	1	5	0	0	0	4	1	1	1	5
handbook-263	1	1	1	5	1	1	1	4	1	0	0	3	0	0	0	3
handbook-264	1	1	1	5	1	1	1	5	1	1	1	4	1	0	0	2
handbook-265	1	1	1	4	0	1	1	4	0	1	0	3	0	0	0	2
handbook-266	0	0	1	3	1	1	1	4	0	0	0	2	0	1	1	4
handbook-267	1	1	1	4	0	0	1	4	0	0	1	3	0	0	0	3
handbook-268	1	1	1	4	1	1	1	5	0	0	0	2	0	0	0	3
handbook-269	1	1	1	5	0	0	0	4	0	1	0	4	0	0	0	2
handbook-270	1	1	1	5	1	1	1	5	0	0	0	3	0	0	0	3
handbook-271	1	1	1	5	1	1	1	4	0	0	0	1	0	0	0	2
handbook-276	1	1	1	4	0	0	0	3	0	0	0	2	0	1	0	3
handbook-277	1	1	1	5	0	1	0	4	1	1	1	5	0	1	0	4
handbook-278	1	1	1	5	1	1	0	5	1	0	0	5	0	1	0	2
handbook-283	1	1	1	5	0	0	0	3	0	0	0	3	0	0	0	3
handbook-290	1	1	1	4	1	1	1	5	1	1	1	4	0	1	0	4
handbook-291	0	1	0	3	1	0	0	4	1	0	0	4	1	1	0	5
handbook-292	1	1	1	4	1	1	1	5	0	1	0	2	0	1	0	2
handbook-293	0	1	1	4	1	1	1	5	1	0	0	4	1	1	1	5
handbook-294	0	1	1	4	1	1	1	5	0	0	0	2	1	1	1	5
handbook-295	1	1	1	3	1	1	1	4	1	1	1	3	1	0	0	3
handbook-296	1	1	1	5	1	1	0	5	0	0	0	2	1	1	0	4
handbook-297	1	1	1	4	1	1	1	4	0	0	1	3	0	0	0	1
handbook-299	1	1	1	4	1	1	0	5	1	1	1	5	0	1	0	5
handbook-300	1	1	1	4	0	1	0	4	1	1	0	4	0	0	0	3
handbook-301	1	1	1	4	0	1	0	4	0	1	0	3	0	1	0	3
handbook-302	1	1	1	4	1	1	1	5	0	1	0	3	1	1	0	4
handbook-303	0	1	0	5	1	0	1	5	1	0	1	5	1	1	1	5
handbook-304	1	1	1	4	1	1	1	4	0	0	0	3	0	0	0	3
handbook-305	1	1	1	5	1	1	1	4	0	0	0	1	0	0	0	2
handbook-306	0	1	0	3	0	0	0	3	1	0	0	3	1	1	1	3
handbook-307	1	1	1	4	1	1	1	4	0	1	0	3	0	1	0	3
handbook-308	1	1	1	5	0	1	1	5	0	1	0	4	0	1	0	4
handbook-309	1	1	1	4	1	1	1	4	1	1	1	4	1	0	0	3
