id,omission_target,addition_target,word_meaning_target,fluency_target,omission_gpt,addition_gpt,word_meaning_gpt,fluency_gpt,omission_llama,addition_llama,word_meaning_llama,fluency_llama,omission_azure,addition_azure,word_meaning_azure,fluency_azure
handbook-246,1,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-247,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-248,1,1,0,5,1,1,0,4,1,1,1,5,1,1,1,5
handbook-249,1,1,1,4,1,1,1,5,1,1,1,5,1,1,1,4
handbook-250,1,1,1,5,1,1,1,4,1,1,1,5,0,1,0,2
handbook-251,0,0,0,3,1,1,1,5,1,1,1,4,1,0,1,4
handbook-252,0,1,0,5,1,1,1,5,1,0,1,4,1,0,1,5
handbook-253,1,1,1,5,1,1,1,5,1,0,0,3,1,1,1,4
handbook-254,1,1,1,5,1,1,1,4,1,0,0,4,1,0,1,3
handbook-255,1,1,1,5,1,1,1,5,1,1,1,4,0,1,0,3
handbook-256,1,1,1,5,1,1,1,4,1,1,0,4,1,1,1,5
handbook-257,1,0,1,3,1,1,1,4,1,1,1,4,1,1,1,4
handbook-258,1,0,1,4,1,1,1,5,1,1,1,4,1,1,1,5
handbook-259,1,1,1,5,1,1,1,4,1,1,1,5,1,1,1,4
handbook-260,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-261,1,0,0,3,1,0,1,4,1,0,1,4,1,0,0,5
handbook-262,1,1,0,5,1,1,1,5,1,1,0,5,1,1,1,5
handbook-263,1,1,1,4,1,1,1,4,1,1,1,4,1,1,0,3
handbook-264,1,0,1,5,1,1,1,5,1,0,1,5,1,0,0,3
handbook-265,1,1,1,5,1,1,1,4,1,1,1,4,1,1,0,3
handbook-266,1,0,0,3,1,1,1,5,1,0,0,4,1,0,0,4
handbook-267,1,1,1,5,1,1,1,5,1,1,1,5,1,0,1,3
handbook-268,0,0,1,5,0,0,1,4,0,0,1,4,0,0,0,3
handbook-269,1,1,1,5,1,1,1,4,1,1,1,4,0,0,0,2
handbook-270,1,1,1,5,1,1,1,5,1,1,1,4,0,0,0,3
handbook-271,1,1,1,5,1,1,1,4,0,1,0,5,0,1,0,4
handbook-276,1,1,1,5,1,0,0,5,1,0,1,5,1,1,1,5
handbook-277,1,1,1,5,1,1,1,5,1,0,0,3,1,0,0,4
handbook-278,1,0,0,5,1,1,1,5,1,1,1,5,1,0,0,4
handbook-283,1,1,1,4,1,1,1,5,1,0,0,3,1,1,1,4
handbook-290,1,1,0,3,1,1,1,4,1,1,1,4,1,1,1,4
handbook-291,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-292,1,1,1,5,1,1,1,4,1,1,1,4,0,0,0,3
handbook-293,1,0,1,5,1,1,1,5,1,1,1,5,1,0,1,4
handbook-294,1,1,1,4,1,1,1,5,1,1,1,4,1,1,1,5
handbook-295,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-296,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,4
handbook-297,1,1,1,5,1,1,1,5,1,1,0,3,0,1,0,3
handbook-299,1,1,1,5,1,1,1,4,1,1,1,4,1,1,1,4
handbook-300,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-301,1,1,1,5,1,1,1,5,0,1,0,4,0,0,0,3
handbook-302,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-303,1,0,1,5,1,0,1,5,1,0,1,4,1,0,1,4
handbook-304,1,1,1,5,1,1,1,5,1,1,1,5,0,1,0,4
handbook-305,1,1,1,4,1,1,1,5,1,1,1,4,0,1,0,3
handbook-306,1,1,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-307,1,1,1,5,1,1,1,5,1,1,1,5,1,1,0,3
handbook-308,1,1,1,5,1,1,1,5,1,1,1,4,1,1,1,4
handbook-309,1,0,1,4,1,0,1,5,1,0,1,5,1,0,1,5
