id,omission_target,addition_target,word_meaning_target,fluency_target,omission_gpt,addition_gpt,word_meaning_gpt,fluency_gpt,omission_llama,addition_llama,word_meaning_llama,fluency_llama,omission_azure,addition_azure,word_meaning_azure,fluency_azure
handbook-021,0,1,0.0,0.0,1,1,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-022,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.5,0,0,0.25,0.25
handbook-023,1,1,1.0,1.0,1,1,0.75,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-024,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-025,1,1,0.75,0.75,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-026,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-027,1,0,0.25,0.25,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-030,1,0,1.0,1.0,1,0,0.75,0.25,1,0,1.0,1.0,0,0,0.0,0.0
handbook-031,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-032,1,0,1.0,1.0,0,0,0.0,0.0,1,0,0.25,0.25,0,0,0.0,0.0
handbook-033,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-034,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-035,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-037,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-038,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-039,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.0
handbook-045,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.5,0.75,0,1,0.25,0.25
handbook-046,0,0,1.0,1.0,0,0,1.0,1.0,1,0,1.0,1.0,0,0,1.0,1.0
handbook-047,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.5,1,1,1.0,1.0
handbook-048,1,0,1.0,1.0,1,0,0.75,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-049,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,0.75,1,1,0.75,0.75
handbook-051,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-052,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25,1,1,1.0,1.0
handbook-053,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-054,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-055,0,1,0.0,0.0,0,1,0.25,0.25,0,1,0.25,0.25,0,1,0.25,0.25
handbook-056,1,1,1.0,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-057,0,1,1.0,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-058,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.75,1.0
handbook-060,1,0,1.0,1.0,1,0,1.0,1.0,0,0,1.0,0.75,0,0,0.25,0.5
handbook-061,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.5
handbook-062,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-064,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-068,0,0,0.25,0.25,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-069,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-071,1,0,0.5,0.5,1,0,0.75,0.75,1,0,1.0,1.0,0,0,0.0,0.25
handbook-072,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.75
handbook-074,1,0,0.75,0.75,1,0,1.0,0.75,1,0,0.75,1.0,0,0,0.25,0.5
handbook-075,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0
handbook-076,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.5
handbook-077,0,0,0.25,0.75,1,0,0.75,1.0,1,0,1.0,1.0,0,0,0.0,0.5
handbook-078,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-079,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.75,0.75,1,0,1.0,1.0
handbook-080,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.5,0.75,0,0,0.25,0.25
handbook-081,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,0.75,0,0,0.25,0.25
handbook-082,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-083,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.75,0.75
handbook-084,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.0
handbook-085,1,0,0.75,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.25,0.5
handbook-086,1,0,1.0,1.0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0.75,0.75
handbook-087,1,0,1.0,1.0,1,0,1.0,1.0,1,1,0.75,1.0,0,0,0.0,0.25
handbook-088,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.5,0.75
handbook-089,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.0
handbook-090,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.75,0.75
handbook-091,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.75
handbook-092,0,0,0.5,0.5,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.75,0.75
handbook-093,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,1.0,1.0
handbook-094,1,0,0.75,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0
handbook-095,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-096,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-098,0,0,1.0,1.0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0.0,0.0
handbook-099,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.75
handbook-100,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.25
handbook-101,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.25
handbook-102,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75,0,0,0.5,0.5
handbook-104,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0,0,0,0.25,0.0
handbook-105,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-106,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-107,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-108,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.5,0.75
handbook-109,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-110,1,1,1.0,1.0,0,0,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-112,1,0,1.0,1.0,0,0,0.75,0.75,0,0,0.5,0.75,1,1,0.25,0.5
handbook-113,1,1,0.25,0.5,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.5,0.75
handbook-114,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-115,1,1,1.0,1.0,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-116,0,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-117,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-118,1,1,0.75,1.0,1,1,1.0,1.0,0,0,0.75,0.75,1,1,1.0,1.0
handbook-121,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.75,0.75,1,0,1.0,1.0
handbook-122,0,0,0.75,0.75,1,0,1.0,1.0,0,0,1.0,1.0,1,0,1.0,1.0
handbook-123,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-124,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75,1,0,1.0,1.0
handbook-125,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75,1,0,1.0,1.0
handbook-126,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75,1,1,0.75,1.0
handbook-129,1,0,0.75,0.5,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-132,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0,1,0,0.5,0.75
handbook-133,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25,1,1,1.0,1.0
handbook-134,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-135,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-136,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-137,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-139,1,1,1.0,1.0,1,0,0.5,0.75,1,1,1.0,1.0,1,1,0.75,1.0
handbook-140,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-141,1,1,1.0,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.75
handbook-142,1,0,0.5,0.75,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-143,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-144,1,1,0.75,1.0,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.5,0.75
handbook-145,1,1,0.75,1.0,1,1,0.75,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-146,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.25,0.25
handbook-147,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75
handbook-148,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-149,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.5,0.5,1,0,0.75,1.0
handbook-150,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-151,0,0,0.5,0.5,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75
handbook-152,1,0,1.0,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-153,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.5,0.5
handbook-155,1,1,1.0,1.0,1,0,0.75,0.75,0,0,0.25,0.25,1,0,1.0,1.0
handbook-156,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.75,0,0,0.75,0.75
handbook-157,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-158,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-159,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-160,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-161,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-162,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-163,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25,1,1,1.0,1.0
handbook-164,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-165,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-166,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.5,0.75,1,0,1.0,1.0
handbook-167,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-168,0,0,0.0,0.25,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-169,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.25
handbook-170,0,0,0.5,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-171,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.75,0.75,1,0,1.0,1.0
handbook-172,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-173,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.75,0.75,1,1,0.75,0.75
handbook-174,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-175,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.25,0.25,1,1,1.0,1.0
handbook-176,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.75,0.75
handbook-177,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-178,0,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0.25,0.0
handbook-179,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-180,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75,0,0,0.25,0.5
handbook-181,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-182,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.25
handbook-183,1,0,1.0,1.0,1,1,0.75,1.0,1,1,1.0,1.0,0,0,0.5,0.75
handbook-184,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.25
handbook-185,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.0,0.25
handbook-186,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75,0,0,0.0,0.0
handbook-187,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-188,1,0,1.0,1.0,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-189,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.5
handbook-190,0,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-191,1,0,0.75,1.0,1,1,0.25,0.75,1,0,0.5,0.75,0,0,0.0,0.5
handbook-192,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-194,1,0,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-195,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-196,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.25,0.75
handbook-197,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.0,0.0
handbook-200,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.0
handbook-201,0,0,0.75,1.0,1,0,1.0,1.0,0,0,0.25,0.25,0,0,0.0,0.0
handbook-202,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-203,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-205,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.25,0.25
handbook-206,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,0.75,0,0,0.0,0.0
handbook-208,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.0
handbook-209,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0,0,1,0.25,0.0
handbook-210,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.25
handbook-211,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0,0,0,0.0,0.0
handbook-212,1,0,0.75,1.0,1,0,0.75,1.0,0,0,0.0,0.0,0,1,0.25,0.25
handbook-216,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,0,0,0.25,0.25
handbook-217,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,0,0,1.0,1.0
handbook-219,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-220,0,0,0.5,0.5,0,0,1.0,1.0,0,0,1.0,0.75,0,0,0.75,0.75
handbook-223,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-224,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.75,0.75
handbook-225,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.75,0.75
handbook-227,1,1,0.75,1.0,1,1,0.75,0.75,0,0,0.25,0.25,1,1,1.0,1.0
handbook-228,0,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.75,0.75
handbook-229,0,1,0.25,0.5,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.75
handbook-231,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-233,0,0,0.25,0.25,0,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0
handbook-236,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-237,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-238,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.25,0.0,0,0,0.25,0.25
handbook-239,1,1,1.0,1.0,1,1,0.5,0.75,1,1,1.0,1.0,1,1,0.75,0.75
handbook-241,0,0,1.0,1.0,0,0,1.0,1.0,0,0,1.0,1.0,1,0,1.0,1.0
handbook-246,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-247,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.0
handbook-248,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-249,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.0,0.0,0,0,0.25,0.25
handbook-250,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.5,0.5,0,0,0.25,0.25
handbook-251,1,0,0.5,0.5,1,1,0.75,0.75,1,0,1.0,1.0,0,0,0.25,0.25
handbook-252,1,0,0.75,0.5,1,1,1.0,0.75,1,1,1.0,1.0,1,1,0.75,0.75
handbook-253,0,0,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-254,0,0,0.25,0.25,1,1,0.75,0.75,1,0,1.0,0.75,0,0,0.25,0.25
handbook-255,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.5
handbook-256,1,0,1.0,1.0,1,0,1.0,0.75,1,0,1.0,1.0,1,0,1.0,1.0
handbook-257,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-258,1,1,0.75,0.5,1,1,1.0,1.0,1,1,1.0,0.75,1,1,0.75,0.75
handbook-259,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-260,1,0,1.0,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-261,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-262,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-263,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75,0,0,0.5,0.5
handbook-264,1,1,0.75,0.75,1,1,1.0,1.0,0,0,0.0,0.0,1,1,0.75,0.75
handbook-265,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.5
handbook-266,0,0,0.5,0.75,1,1,0.75,1.0,1,0,1.0,1.0,0,0,0.25,0.25
handbook-267,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.25
handbook-268,1,0,0.75,0.75,1,0,0.5,0.75,1,0,0.75,0.75,0,0,0.25,0.25
handbook-269,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75,0,0,0.25,0.25
handbook-270,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.5,0.5,0,0,0.25,0.25
handbook-271,0,0,0.75,0.5,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-276,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.25,0.25
handbook-277,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.0,0.0
handbook-278,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-283,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.5,0.25
handbook-290,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-291,1,1,0.75,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.25,0.25
handbook-292,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.75,0.75,0,0,0.25,0.25
handbook-293,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.75,0.75,1,1,1.0,1.0
handbook-294,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-295,1,1,0.75,0.75,1,1,0.75,0.75,1,1,0.75,0.5,1,1,0.75,0.75
handbook-296,1,1,0.75,1.0,0,0,0.25,0.5,1,1,0.75,0.25,1,1,0.5,0.75
handbook-297,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.25,0.5,0,1,0.0,0.25
handbook-299,1,1,1.0,1.0,1,1,0.75,1.0,0,1,0.5,0.75,1,1,0.75,0.75
handbook-300,1,1,0.75,0.75,1,1,0.75,0.75,1,1,1.0,1.0,0,0,0.5,0.5
handbook-301,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-302,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-303,0,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-304,1,0,0.75,1.0,1,0,1.0,1.0,0,0,0.5,0.75,0,0,0.25,0.25
handbook-305,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.5,0.25
handbook-306,1,0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,0,0.75,0.75
handbook-307,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-308,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.0,0.0
handbook-309,1,0,1.0,1.0,1,1,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
