id,omission_target,addition_target,word_meaning_target,fluency_target,omission_gpt,addition_gpt,word_meaning_gpt,fluency_gpt,omission_llama,addition_llama,word_meaning_llama,fluency_llama,omission_azure,addition_azure,word_meaning_azure,fluency_azure
handbook-088,1,0,0.75,0.75,1,0,0.5,0.5,1,0,1.0,1.0,1,0,0.75,0.75
handbook-089,1,0,0.75,0.75,0,0,0.25,0.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-090,0,0,0.5,0.25,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.5,0.75
handbook-091,0,0,0.0,0.0,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0
handbook-092,1,0,0.75,1.0,1,0,1.0,1.0,0,0,0.0,0.0,1,0,1.0,1.0
handbook-093,1,0,0.75,0.75,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-094,0,0,0.5,0.75,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-095,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.5,0.5
handbook-096,1,0,0.75,0.75,1,0,1.0,1.0,0,0,0.25,0.5,1,0,0.75,1.0
handbook-098,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
handbook-099,1,0,1.0,1.0,0,0,0.0,0.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-100,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-101,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-102,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-104,0,0,0.25,0.25,1,0,0.75,0.75,1,0,1.0,1.0,0,0,0.5,0.5
handbook-105,0,0,0.0,0.0,0,0,1.0,1.0,0,0,0.75,0.75,1,0,1.0,1.0
handbook-106,0,0,0.0,0.0,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,1.0
handbook-107,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-108,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-109,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-110,1,0,1.0,1.0,1,0,1.0,1.0,0,1,0.0,0.0,1,0,1.0,1.0
handbook-112,1,0,0.75,1.0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0.25,0.5
handbook-113,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0
handbook-114,0,0,0.0,0.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-115,0,0,0.5,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-116,1,0,1.0,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-117,1,0,0.75,0.75,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-118,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-121,0,0,0.25,0.5,1,0,1.0,1.0,0,0,0.5,0.75,1,0,0.75,1.0
handbook-122,1,0,0.75,1.0,1,0,0.75,0.75,1,0,0.75,1.0,1,0,0.75,0.75
handbook-123,1,0,0.75,0.5,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.75
handbook-124,1,0,1.0,1.0,1,0,0.75,0.75,1,1,0.75,0.75,1,0,1.0,1.0
handbook-125,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-126,0,0,0.75,0.75,1,0,1.0,1.0,0,0,0.5,0.5,1,0,1.0,1.0
handbook-129,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.5,0.5
handbook-132,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-133,0,0,0.25,0.5,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,1.0
handbook-134,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-135,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.5,0.75
handbook-136,1,0,0.75,0.75,1,0,1.0,1.0,0,0,0.25,0.5,1,0,1.0,1.0
handbook-137,0,0,0.25,0.25,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-139,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.25,0.25
handbook-140,0,0,0.0,0.0,1,0,1.0,1.0,0,0,0.25,0.5,1,0,0.5,0.75
handbook-141,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0
handbook-142,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-143,0,0,0.0,0.25,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-144,0,0,0.5,0.5,1,0,1.0,0.75,1,0,0.75,0.75,1,0,1.0,0.75
handbook-145,0,0,0.25,0.25,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-146,0,1,0.25,0.25,1,0,0.75,1.0,1,0,1.0,1.0,1,0,0.5,0.75
handbook-147,0,0,0.5,0.75,1,1,1.0,1.0,1,1,1.0,1.0,0,0,0.5,0.75
handbook-148,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75
handbook-149,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-150,1,0,0.5,0.75,1,0,1.0,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-151,0,0,0.0,0.0,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0
handbook-152,0,0,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-153,0,1,0.25,0.25,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-155,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-156,0,0,0.25,0.5,1,0,0.75,0.75,1,0,0.5,0.75,1,0,0.75,1.0
handbook-157,0,0,0.5,0.25,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-158,0,0,1.0,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-159,0,1,0.75,0.75,1,0,0.75,1.0,1,0,0.75,1.0,0,0,0.5,0.5
handbook-160,1,0,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-161,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.5,0.5
handbook-162,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.5,0.75
handbook-163,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-164,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-165,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-166,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.5,0.5
handbook-167,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-168,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-169,0,1,0.25,0.25,1,0,0.75,0.75,1,0,0.75,0.75,1,0,1.0,1.0
handbook-170,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0
handbook-171,0,0,0.25,0.25,1,0,0.75,0.75,0,0,0.5,0.5,1,1,0.0,0.0
handbook-172,0,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-173,0,0,0.75,0.75,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0
handbook-174,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0
handbook-175,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-176,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.25,0.25
handbook-177,0,0,0.5,0.5,1,0,1.0,1.0,0,0,0.75,0.75,1,0,1.0,1.0
handbook-178,0,0,0.0,0.0,1,0,0.75,0.75,1,0,0.0,0.25,1,0,0.75,1.0
handbook-179,0,0,0.0,0.0,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75
handbook-180,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0,1,1,0.75,1.0
handbook-181,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75,1,1,1.0,1.0
handbook-182,1,1,1.0,1.0,1,1,0.75,0.75,0,0,0.5,0.5,1,1,0.75,0.75
handbook-183,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-184,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.5,0.75,1,0,0.5,0.75
handbook-185,0,0,0.5,0.75,1,0,1.0,1.0,0,0,0.25,0.5,0,0,0.25,0.25
handbook-186,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0
handbook-187,0,0,0.75,0.5,1,0,0.75,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-188,0,0,0.25,0.25,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75
handbook-189,1,0,1.0,0.75,1,0,0.75,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-190,0,0,0.75,1.0,0,0,1.0,1.0,0,0,0.75,1.0,0,0,0.5,0.75
handbook-191,0,0,0.25,0.5,1,0,0.75,0.75,1,0,0.75,0.75,1,1,0.0,0.0
handbook-192,0,0,0.75,0.75,0,0,0.75,1.0,0,1,0.0,0.25,0,1,0.0,0.0
handbook-194,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,1.0
handbook-195,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-196,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-197,1,0,0.5,0.75,1,0,1.0,1.0,1,0,0.25,0.5,1,0,0.75,1.0
handbook-200,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75,0,1,0.0,0.0
handbook-201,0,0,0.25,0.25,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-202,1,0,0.5,0.75,1,0,0.75,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-203,1,0,0.75,0.75,0,0,0.75,0.75,1,0,1.0,1.0,0,0,0.5,0.25
handbook-205,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.5
handbook-206,1,1,0.75,0.25,1,1,1.0,1.0,1,1,0.75,1.0,0,0,0.0,0.0
handbook-208,1,0,0.5,0.75,1,0,0.75,1.0,0,0,0.75,1.0,0,0,0.25,0.5
handbook-209,0,0,0.25,0.5,1,0,1.0,1.0,1,0,0.75,0.75,0,0,0.25,0.25
handbook-210,1,0,0.75,1.0,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.5,0.75
handbook-211,1,0,0.0,0.0,1,0,1.0,1.0,0,0,0.25,0.25,0,0,0.0,0.0
handbook-212,1,0,0.75,1.0,1,0,1.0,1.0,1,0,0.75,0.75,0,1,0.5,0.25
handbook-216,0,0,0.25,0.25,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-217,0,0,0.5,0.5,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0.75,0.75
handbook-219,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,0,0,0.0,0.25
handbook-220,1,0,0.75,0.75,1,0,0.5,0.5,1,0,1.0,1.0,0,0,0.25,0.25
handbook-223,1,0,0.5,0.5,1,0,1.0,1.0,0,1,0.0,0.0,1,0,0.75,0.75
handbook-224,0,0,0.0,0.25,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-225,1,1,1.0,1.0,1,1,0.25,0.25,1,1,1.0,1.0,1,1,1.0,1.0
handbook-227,1,0,1.0,1.0,1,0,0.75,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-228,1,1,1.0,1.0,0,1,0.25,0.25,1,0,1.0,1.0,1,0,1.0,1.0
handbook-229,1,0,1.0,1.0,1,0,0.75,0.75,0,0,0.0,0.0,0,0,0.25,0.25
handbook-231,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-233,0,0,0.25,0.25,1,0,1.0,1.0,0,0,0.0,0.25,1,0,1.0,1.0
handbook-236,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.25,0.5
handbook-237,0,1,0.0,0.25,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-238,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-239,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-241,0,1,0.0,0.25,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-246,0,0,0.0,0.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.5,0.75
handbook-247,0,0,0.25,0.5,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-248,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-249,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.5,0.5
handbook-250,1,0,0.5,0.75,1,0,0.75,1.0,1,0,0.75,0.75,0,0,0.25,0.5
handbook-251,1,0,0.75,0.75,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-252,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75,0,0,0.0,0.25
handbook-253,0,0,0.25,0.25,1,0,1.0,1.0,0,0,0.0,0.5,1,0,1.0,1.0
handbook-254,1,0,0.5,0.75,1,0,0.75,1.0,0,1,0.25,0.25,1,0,0.75,1.0
handbook-255,1,1,0.75,0.25,1,1,0.75,0.75,1,1,0.75,0.75,0,0,0.25,0.5
handbook-256,1,1,0.75,0.75,1,1,0.75,0.75,0,1,0.25,0.5,1,1,0.75,0.75
handbook-257,1,0,0.75,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-258,1,1,1.0,0.25,1,1,0.5,0.5,1,1,0.75,0.75,1,1,0.75,0.5
handbook-259,0,0,0.25,0.5,1,0,0.75,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-260,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-261,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.5,0.75,1,0,0.75,1.0
handbook-262,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0
handbook-263,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-264,1,0,1.0,0.75,1,0,1.0,1.0,0,0,0.0,0.0,1,0,1.0,0.75
handbook-265,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-266,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-267,1,0,1.0,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.75,0.75
handbook-268,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-269,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.75,0.75,0,0,0.75,0.5
handbook-270,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.5,0.5
handbook-271,1,0,0.25,0.5,1,0,0.5,0.75,1,0,1.0,1.0,1,0,0.0,0.0
handbook-276,1,0,0.75,1.0,0,1,0.0,0.25,1,1,0.25,0.5,1,1,0.0,0.0
handbook-277,1,0,1.0,1.0,1,0,0.75,0.75,1,0,1.0,1.0,0,1,0.25,0.25
handbook-278,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0,0,0,0.25,0.0
handbook-283,0,1,0.25,0.25,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.5,0.75
handbook-290,0,0,0.25,0.75,1,0,0.75,0.75,1,0,0.75,1.0,1,0,0.75,1.0
handbook-291,0,0,0.25,0.25,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-292,1,0,1.0,0.75,1,0,0.75,0.75,1,0,0.75,0.75,1,0,0.5,0.5
handbook-293,0,1,0.0,0.5,1,0,1.0,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-294,1,1,0.75,0.75,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-295,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,1.0,1,0,0.75,0.75
handbook-296,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,0.75
handbook-297,1,0,0.75,1.0,1,0,1.0,1.0,1,0,0.75,1.0,0,0,0.5,0.25
handbook-299,1,0,0.75,0.75,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.75,1.0
handbook-300,1,0,0.75,0.75,1,0,0.75,1.0,1,0,0.75,1.0,1,0,0.5,0.75
handbook-301,1,0,1.0,0.75,1,0,1.0,1.0,1,0,1.0,0.75,1,0,1.0,0.75
handbook-302,1,0,1.0,1.0,1,0,0.75,1.0,1,0,0.75,0.75,1,0,0.75,0.75
handbook-303,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,1.0,1.0
handbook-304,1,0,0.75,0.75,1,0,0.75,1.0,1,0,0.75,0.75,1,0,0.5,0.5
handbook-305,1,0,0.75,0.75,1,0,1.0,1.0,1,0,1.0,1.0,1,0,0.5,0.5
handbook-306,1,1,0.75,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0
handbook-307,0,0,0.25,0.25,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.75,1.0
handbook-308,1,0,0.5,0.5,1,0,0.75,0.75,1,0,1.0,1.0,1,0,0.75,0.75
handbook-309,0,0,0.25,0.5,1,1,0.75,0.75,1,1,0.75,1.0,1,1,1.0,0.75
