id,omission_target,addition_target,word_meaning_target,fluency_target,omission_gpt,addition_gpt,word_meaning_gpt,fluency_gpt,omission_llama,addition_llama,word_meaning_llama,fluency_llama,omission_azure,addition_azure,word_meaning_azure,fluency_azure
handbook-105,1,1,1,5,1,1,1,5,1,1,1,5,1,0,0,4
handbook-106,0,0,0,5,1,1,1,5,1,1,1,4,1,1,1,5
handbook-107,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-108,1,1,1,5,1,1,1,5,1,1,1,5,1,1,0,3
handbook-109,1,1,0,5,1,1,0,5,1,1,1,5,1,1,1,5
handbook-110,1,1,1,5,1,1,1,5,1,1,1,5,0,1,0,4
handbook-112,0,0,1,4,1,1,1,5,0,0,0,2,0,0,0,2
handbook-113,1,0,0,3,1,0,0,5,1,1,1,5,0,1,0,4
handbook-114,0,0,0,5,1,1,1,5,1,1,1,4,1,1,1,5
handbook-115,0,0,0,2,1,1,1,5,1,1,1,5,1,1,1,4
handbook-116,0,1,1,4,1,1,1,5,1,1,0,5,0,0,0,4
handbook-117,1,1,1,5,1,0,0,5,1,1,1,5,1,1,0,5
handbook-118,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-121,0,1,0,5,0,0,0,4,0,0,0,5,0,1,0,3
handbook-122,1,1,1,5,1,1,1,5,0,0,0,4,0,0,0,4
handbook-123,1,1,1,5,0,1,0,5,1,1,1,5,1,1,1,5
handbook-124,1,1,1,5,1,1,1,5,0,1,0,5,1,1,1,5
handbook-125,1,1,1,5,1,1,1,5,1,0,0,5,1,1,1,5
handbook-126,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-129,1,1,0,5,1,1,1,5,1,0,0,4,1,0,0,4
handbook-132,0,0,0,5,1,1,1,5,1,1,1,5,1,1,0,5
handbook-133,1,1,1,5,1,1,0,4,1,1,0,5,1,1,1,5
handbook-134,1,1,1,5,1,1,1,5,1,1,1,5,1,1,0,5
handbook-135,1,1,0,5,1,1,1,5,1,1,1,5,1,1,0,4
handbook-136,1,1,1,5,1,1,1,5,1,0,0,5,1,1,1,5
handbook-137,1,1,0,5,1,1,1,5,1,0,0,5,1,1,0,4
handbook-139,0,0,0,5,0,0,1,5,0,0,1,5,0,0,0,5
handbook-140,0,0,0,5,1,1,1,5,0,0,0,4,1,1,1,5
handbook-141,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-142,0,0,0,5,0,0,0,5,1,1,0,5,0,0,0,5
handbook-143,1,1,0,5,1,1,0,4,1,1,1,4,0,0,0,3
handbook-144,1,0,0,4,1,1,1,5,1,1,0,5,1,1,1,5
handbook-145,0,0,0,4,1,1,1,5,1,1,1,5,0,1,1,5
handbook-146,0,1,0,5,1,1,0,5,0,0,0,5,1,1,1,5
handbook-147,0,1,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-148,1,1,1,5,1,1,1,5,1,1,1,5,0,0,0,4
handbook-149,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-150,1,1,1,5,1,0,1,5,1,0,1,5,1,1,0,5
handbook-151,1,1,1,5,1,1,1,5,1,1,1,5,1,0,1,4
handbook-152,0,0,0,4,0,1,1,5,0,1,1,5,1,1,1,5
handbook-153,0,0,1,5,1,1,1,5,1,1,0,5,1,1,1,5
handbook-155,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-156,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-157,1,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-158,0,0,0,5,1,1,1,5,1,0,0,5,1,1,1,4
handbook-159,1,1,1,5,1,1,1,5,1,1,1,4,1,1,1,5
handbook-160,1,1,1,5,1,1,1,5,0,1,0,4,1,1,1,4
handbook-161,1,1,1,5,1,1,1,5,1,1,1,5,1,0,0,5
handbook-162,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-163,1,1,1,5,1,1,1,5,1,1,1,4,1,1,1,5
handbook-164,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-165,0,0,0,5,1,1,1,5,0,0,0,5,1,1,0,5
handbook-166,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5
handbook-167,0,1,1,5,1,1,1,5,1,1,1,5,1,1,0,5
handbook-168,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-169,1,0,0,4,0,0,0,5,1,0,1,5,0,1,0,5
handbook-170,1,0,1,5,1,0,1,5,1,0,1,5,0,1,0,5
handbook-171,1,0,0,3,1,1,1,5,1,1,1,5,1,1,0,3
handbook-172,1,1,1,5,1,1,1,5,1,0,0,4,0,1,0,4
handbook-173,1,0,0,4,1,1,1,5,1,0,1,5,0,1,0,4
handbook-174,0,0,0,4,1,1,1,5,1,1,0,5,1,1,1,5
handbook-175,1,1,0,5,1,1,1,5,1,1,1,5,1,1,0,4
handbook-176,0,0,0,4,1,1,1,5,1,1,1,5,0,1,0,5
handbook-177,1,0,0,5,1,1,1,5,0,1,0,5,1,0,0,5
handbook-178,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-179,1,0,0,5,1,1,1,5,1,0,1,5,1,1,1,5
handbook-180,0,1,0,4,1,1,1,5,1,1,1,5,0,1,0,3
handbook-181,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-182,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2
handbook-183,0,1,1,5,1,1,1,5,1,1,1,5,0,1,0,4
handbook-184,1,1,1,5,1,1,1,5,0,0,0,4,1,0,0,4
handbook-185,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,4
handbook-186,0,0,0,4,1,1,1,5,1,1,1,5,0,1,0,3
handbook-187,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-188,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-189,0,0,0,5,1,1,1,5,1,1,1,5,1,1,0,4
handbook-190,0,0,0,2,1,1,1,5,0,0,0,4,0,1,0,2
handbook-191,1,1,1,5,1,1,1,5,1,1,1,4,1,0,0,2
handbook-192,1,0,0,5,1,1,1,5,1,1,1,5,0,1,0,2
handbook-194,0,0,0,3,1,1,1,5,1,1,1,5,1,1,1,5
handbook-195,1,0,1,5,1,1,1,4,1,1,1,5,1,1,1,5
handbook-196,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-197,0,0,0,5,1,1,1,5,1,1,1,5,1,1,0,3
handbook-200,1,1,1,5,1,1,1,5,1,1,1,5,0,0,0,3
handbook-201,0,0,0,3,0,0,0,3,0,1,0,4,0,0,0,4
handbook-202,1,1,1,4,1,1,1,4,1,1,1,5,1,1,1,3
handbook-203,1,1,1,5,1,1,1,5,0,1,0,5,1,0,0,5
handbook-205,1,1,1,5,0,1,0,5,0,1,1,5,0,1,0,5
handbook-206,1,1,1,5,1,1,0,5,0,0,0,5,0,0,0,5
handbook-208,1,0,0,4,1,1,1,4,1,0,0,3,0,0,0,3
handbook-209,1,1,1,5,1,1,1,5,1,1,1,5,1,1,0,5
handbook-210,1,0,0,3,1,1,0,4,1,0,0,4,1,0,0,4
handbook-211,1,0,0,4,1,1,1,5,1,1,1,5,0,1,0,3
handbook-212,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-216,1,1,1,5,1,0,1,4,0,0,0,2,0,0,0,3
handbook-217,1,1,1,5,0,1,1,4,0,1,0,4,0,1,1,4
handbook-219,1,1,1,5,0,1,0,5,1,1,1,5,1,1,1,5
handbook-220,0,1,1,5,1,1,1,5,1,1,1,5,1,1,0,4
handbook-223,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-224,0,0,0,3,1,1,1,4,1,1,1,5,1,1,1,5
handbook-225,1,1,1,5,1,1,1,4,1,0,0,5,1,1,0,5
handbook-227,0,0,0,5,1,0,1,5,1,1,1,5,1,0,0,4
handbook-228,1,1,0,4,1,1,0,5,1,1,0,5,1,1,0,5
handbook-229,1,1,0,5,1,1,1,5,1,1,0,5,1,1,0,5
handbook-231,0,1,0,5,1,1,1,5,0,1,0,5,0,1,0,5
handbook-233,1,0,1,4,1,1,1,5,0,1,0,5,1,0,1,5
handbook-236,1,1,1,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-237,1,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-238,1,1,1,5,1,1,1,5,0,1,0,5,1,1,1,5
handbook-239,0,0,0,5,1,1,1,4,1,1,1,4,1,1,1,5
handbook-241,0,0,0,5,1,0,1,5,1,0,1,5,0,0,0,5
handbook-246,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-247,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,4
handbook-248,0,0,0,4,1,1,1,5,1,1,1,5,1,1,1,5
handbook-249,1,1,1,5,1,1,0,4,1,1,1,4,1,1,1,5
handbook-250,1,1,1,4,1,1,1,4,0,1,0,4,0,0,0,2
handbook-251,1,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-252,1,1,1,5,1,1,1,5,0,1,0,3,0,1,0,3
handbook-253,1,1,1,4,1,1,1,4,0,0,0,3,1,0,0,5
handbook-254,1,1,0,3,0,1,1,4,0,1,1,4,1,1,0,3
handbook-255,1,1,1,5,0,1,1,5,0,1,1,4,1,0,0,2
handbook-256,1,1,1,5,1,1,1,5,1,1,1,5,0,0,0,4
handbook-257,1,0,1,5,1,1,1,5,1,0,1,5,1,1,1,5
handbook-258,1,1,0,5,1,1,0,5,1,1,1,5,1,1,1,5
handbook-259,1,0,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-260,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-261,1,1,0,5,1,1,1,4,1,1,1,5,1,1,0,5
handbook-262,1,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-263,1,1,1,5,1,1,1,3,1,0,0,2,0,0,0,2
handbook-264,1,1,1,5,1,1,1,5,0,1,0,5,0,0,0,3
handbook-265,1,1,1,4,1,1,1,5,0,0,0,3,0,1,0,3
handbook-266,1,1,1,3,1,1,1,4,0,0,0,3,1,1,1,5
handbook-267,1,1,1,5,1,1,1,5,1,1,1,5,1,1,0,3
handbook-268,1,1,1,4,1,1,1,5,0,0,0,3,1,1,1,4
handbook-269,1,1,1,5,0,1,0,4,0,0,0,2,0,0,0,1
handbook-270,1,1,0,5,1,1,1,5,1,1,1,5,0,0,0,3
handbook-271,1,1,1,4,1,1,1,5,1,1,1,4,0,0,0,3
handbook-276,1,1,1,4,0,1,0,3,0,1,0,5,0,0,0,5
handbook-277,1,1,1,5,1,1,0,3,1,0,1,5,1,1,0,5
handbook-278,1,1,1,5,1,1,1,5,1,1,1,5,0,0,0,2
handbook-283,0,0,1,3,1,1,1,5,0,0,0,3,1,0,1,3
handbook-290,1,1,0,5,1,1,1,5,1,0,0,4,0,1,0,5
handbook-291,1,1,0,5,1,1,1,4,1,1,1,5,1,1,0,5
handbook-292,1,1,1,5,1,1,1,5,1,1,1,4,0,1,0,4
handbook-293,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-294,1,1,1,5,1,1,1,5,1,1,1,5,0,0,0,5
handbook-295,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-296,1,1,1,5,1,1,1,5,1,1,1,5,1,1,0,5
handbook-297,0,0,0,3,1,1,1,5,1,1,1,4,0,0,0,2
handbook-299,1,1,1,5,1,1,1,5,1,1,1,5,1,0,0,5
handbook-300,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,4
handbook-301,1,1,1,5,1,1,1,5,1,1,1,4,1,1,1,3
handbook-302,0,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-303,1,0,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-304,1,1,1,4,1,1,1,5,1,1,1,4,0,1,0,3
handbook-305,1,1,0,5,1,0,0,5,1,1,0,5,0,1,0,3
handbook-306,1,1,1,4,1,1,1,5,1,1,1,5,1,1,1,4
handbook-307,1,1,1,4,1,1,1,5,1,1,1,5,1,1,0,3
handbook-308,1,1,1,4,1,1,1,5,0,1,0,3,1,1,1,4
handbook-309,1,1,1,5,1,1,1,5,1,1,1,4,1,1,1,5
