id,omission_A,addition_A,word_meaning_A,fluency_A,omission_B,addition_B,word_meaning_B,fluency_B,omission_C,addition_C,word_meaning_C,fluency_C,omission_D,addition_D,word_meaning_D,fluency_D
handbook-205,1,1,1,5,0,1,1,5,0,1,0,5,0,1,0,5
handbook-206,1,1,0,5,1,1,1,5,0,0,0,5,0,0,0,5
handbook-208,0,0,0,3,1,0,0,3,1,0,0,4,1,1,1,4
handbook-209,1,1,1,5,1,1,0,5,1,1,1,5,1,1,1,5
handbook-210,1,0,0,3,1,0,0,4,1,0,0,4,1,1,0,4
handbook-211,1,1,1,5,1,0,0,4,0,1,0,3,1,1,1,5
handbook-212,1,1,1,5,0,0,0,4,1,1,1,5,1,1,1,5
handbook-216,1,1,1,5,0,0,0,3,0,0,0,2,1,0,1,4
handbook-217,0,1,1,4,1,1,1,5,0,1,0,4,0,1,1,4
handbook-219,1,1,1,5,1,1,1,5,1,1,1,5,0,1,0,5
handbook-220,1,1,1,5,1,1,0,4,1,1,1,5,0,1,1,5
handbook-223,1,1,1,5,0,0,0,4,1,1,1,5,1,1,1,5
handbook-224,0,0,0,3,1,1,1,5,1,1,1,5,1,1,1,4
handbook-225,1,0,0,5,1,1,1,4,1,1,1,5,1,1,0,5
handbook-227,0,0,0,5,1,0,0,4,1,1,1,5,1,0,1,5
handbook-228,1,1,0,5,1,1,0,5,1,1,0,4,1,1,0,5
handbook-229,1,1,0,5,1,1,0,5,1,1,0,5,1,1,1,5
handbook-231,0,1,0,5,0,1,0,5,0,1,0,5,1,1,1,5
handbook-233,1,0,1,4,1,1,1,5,1,0,1,5,0,1,0,5
handbook-236,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,4
handbook-237,1,1,1,5,1,1,1,5,1,1,1,5,1,0,0,5
handbook-238,1,1,1,5,0,1,0,5,1,1,1,5,1,1,1,5
handbook-239,1,1,1,5,0,0,0,5,1,1,1,4,1,1,1,4
handbook-241,1,0,1,5,0,0,0,5,1,0,1,5,0,0,0,5
handbook-246,1,1,1,5,1,1,1,5,1,1,1,5,0,0,0,5
handbook-247,1,1,1,5,1,1,1,4,1,1,1,5,1,1,1,5
handbook-248,1,1,1,5,1,1,1,5,0,0,0,4,1,1,1,5
handbook-249,1,1,1,5,1,1,0,4,1,1,1,5,1,1,1,4
handbook-250,0,1,0,4,1,1,1,4,0,0,0,2,1,1,1,4
handbook-251,1,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-252,0,1,0,3,1,1,1,5,1,1,1,5,0,1,0,3
handbook-253,1,0,0,5,0,0,0,3,1,1,1,4,1,1,1,4
handbook-254,0,1,1,4,1,1,0,3,0,1,1,4,1,1,0,3
handbook-255,0,1,1,4,1,0,0,2,0,1,1,5,1,1,1,5
handbook-256,1,1,1,5,1,1,1,5,1,1,1,5,0,0,0,4
handbook-257,1,1,1,5,1,1,1,5,1,0,1,5,1,0,1,5
handbook-258,1,1,1,5,1,1,0,5,1,1,0,5,1,1,1,5
handbook-259,1,0,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-260,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-261,1,1,0,5,1,1,1,4,1,1,0,5,1,1,1,5
handbook-262,1,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-263,1,1,1,3,1,1,1,5,0,0,0,2,1,0,0,2
handbook-264,1,1,1,5,0,1,0,5,1,1,1,5,0,0,0,3
handbook-265,1,1,1,5,0,1,0,3,0,0,0,3,1,1,1,4
handbook-266,1,1,1,5,1,1,1,3,1,1,1,4,0,0,0,3
handbook-267,1,1,1,5,1,1,1,5,1,1,0,3,1,1,1,5
handbook-268,1,1,1,4,1,1,1,5,1,1,1,4,0,0,0,3
handbook-269,0,1,0,4,0,0,0,2,1,1,1,5,0,0,0,1
handbook-270,1,1,1,5,0,0,0,3,1,1,0,5,1,1,1,5
handbook-271,1,1,1,5,0,0,0,3,1,1,1,4,1,1,1,4
handbook-276,1,1,1,4,0,0,0,5,0,1,0,3,0,1,0,5
handbook-277,1,1,0,3,1,1,1,5,1,1,0,5,1,0,1,5
handbook-278,0,0,0,2,1,1,1,5,1,1,1,5,1,1,1,5
handbook-283,1,1,1,5,1,0,1,3,0,0,1,3,0,0,0,3
handbook-290,1,1,0,5,1,1,1,5,0,1,0,5,1,0,0,4
handbook-291,1,1,1,5,1,1,0,5,1,1,0,5,1,1,1,4
handbook-292,1,1,1,4,0,1,0,4,1,1,1,5,1,1,1,5
handbook-293,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-294,1,1,1,5,1,1,1,5,0,0,0,5,1,1,1,5
handbook-295,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-296,1,1,1,5,1,1,1,5,1,1,0,5,1,1,1,5
handbook-297,0,0,0,2,1,1,1,4,0,0,0,3,1,1,1,5
handbook-299,1,0,0,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-300,1,1,1,5,1,1,1,4,1,1,1,5,1,1,1,5
handbook-301,1,1,1,4,1,1,1,5,1,1,1,5,1,1,1,3
handbook-302,1,1,1,5,1,1,1,5,0,0,0,5,1,1,1,5
handbook-303,1,0,1,5,1,1,1,5,1,1,1,5,1,1,1,5
handbook-304,1,1,1,5,1,1,1,4,0,1,0,3,1,1,1,4
handbook-305,1,0,0,5,1,1,0,5,1,1,0,5,0,1,0,3
handbook-306,1,1,1,5,1,1,1,4,1,1,1,4,1,1,1,5
handbook-307,1,1,1,5,1,1,1,4,1,1,0,3,1,1,1,5
handbook-308,1,1,1,4,1,1,1,4,1,1,1,5,0,1,0,3
handbook-309,1,1,1,5,1,1,1,4,1,1,1,5,1,1,1,5
